	space	simu	kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA2467056	gtdb207	refMet4	0.0836672995046592	0.1908815668153231	0.0377291318393601	0.010727059684525
SAMEA2467057	gtdb207	refMet4	0.0610410308474612	0.2357728396740246	0.0186841127906032	0.0077332626277397
SAMEA2467058	gtdb207	refMet4	0.0884242199517012	0.1282634608081634	0.0286748849787475	0.0095028540725398
SAMEA2467059	gtdb207	refMet4	0.1020834632284423	0.096459211164353	0.0743700436053901	0.0088345633810047
SAMEA2467060	gtdb207	refMet4	0.1518298505672883	0.2459065537987359	0.0223040889033027	0.0250625067297163
SAMEA2467061	gtdb207	refMet4	0.0435758904626885	0.2080188678282648	0.0277704107510736	0.015457259438748
SAMEA2467062	gtdb207	refMet4	0.0711206608972537	0.1780104461528694	0.0205312058513532	0.0143154926446361
SAMEA2467063	gtdb207	refMet4	0.0907166821147191	0.136603646858994	0.0313694818857	0.0130854624439731
SAMEA2467064	gtdb207	refMet4	0.1227179427813365	0.1837411577572685	0.0318245957104273	0.007989210701631
SAMEA2467065	gtdb207	refMet4	0.0738322121629087	0.2393976199099669	0.0273362355037508	0.009668629035694
SAMEA2467066	gtdb207	refMet4	0.0973090987299186	0.2108050619162079	0.032975118511365	0.0130032572106402
SAMEA2467067	gtdb207	refMet4	0.0915639364957281	0.1981362233499516	0.0607920236161247	0.009083420369152
SAMEA2467068	gtdb207	refMet4	0.0705856235807955	0.043387241206598	0.0241617611501443	0.0116850455018199
SAMEA2467069	gtdb207	refMet4	0.1055749598794599	0.1701803699344776	0.0342733300222622	0.0115454061987669
SAMEA2467070	gtdb207	refMet4	0.0899137929785463	0.2108950471236254	0.031446056786538	0.0163609882193011
SAMEA2467071	gtdb207	refMet4	0.0741726229421049	0.1402149178748647	0.0222623138262932	0.015742647013498
SAMEA2467072	gtdb207	refMet4	0.0763954102964334	0.1669099881877012	0.0358298340810158	0.0151183692370766
SAMEA2467073	gtdb207	refMet4	0.0934634847041654	0.1444812902563402	0.0251921790669147	0.0093984394529229
SAMEA2467074	gtdb207	refMet4	0.1058450895450456	0.1692299911241553	0.0263521341384417	0.0153652938978097
SAMEA2467075	gtdb207	refMet4	0.0970882138208757	0.2224651291825715	0.027377375369018	0.0227097168039434
SAMEA2467076	gtdb207	refMet4	0.0999279709173514	0.1880893081885997	0.0246277515488837	0.013519404117507
SAMEA2467077	gtdb207	refMet4	0.1246064420334411	0.2027182661624054	0.0468995215508995	0.0134018644329046
SAMEA2467078	gtdb207	refMet4	0.0900495722891696	0.1069887391582531	0.0262120927301143	0.0165322209602391
SAMEA2467079	gtdb207	refMet4	0.105048472061742	0.2781753170427152	0.0581158829185758	0.0068495758200622
SAMEA2467080	gtdb207	refMet4	0.090473077462997	0.2150098285966743	0.0343324960856945	0.0136273398991164
SAMEA2467081	gtdb207	refMet4	0.0974350407005292	0.1310555204564241	0.0277701368990236	0.0090196180445679
SAMEA2467082	gtdb207	refMet4	0.0668004228010197	0.3029772007383807	0.0785904219222759	0.1834795126145614
SAMEA2467083	gtdb207	refMet4	0.0673352843834367	0.1822178050179656	0.0253296580234723	0.0247011686286658
SAMEA2467084	gtdb207	refMet4	0.0837907698428517	0.1632515692881694	0.0643950590393174	0.0108459138709299
SAMEA2467085	gtdb207	refMet4	0.1167358980618795	0.1651156613172606	0.0414795115025739	0.0090056384953612
SAMEA3136623	gtdb207	refMet4	0.0583786044494746	0.1755233516984817	0.0325284458815395	0.0105531752727237
SAMEA3136624	gtdb207	refMet4	0.0671031230543888	0.1235605316546784	0.0414402043434569	0.0238151966049863
SAMEA3136625	gtdb207	refMet4	0.069624281863386	0.1365996198672165	0.0467617669469011	0.0176259685293674
SAMEA3136626	gtdb207	refMet4	0.0496315310882504	0.1053245663182879	0.0615467915116434	0.0092026859753125
SAMEA3136627	gtdb207	refMet4	0.0661186637730135	0.1648141103521771	0.0317986361395242	0.0184339659652595
SAMEA3136628	gtdb207	refMet4	0.0865384436408038	0.2368126460259152	0.0473443644660659	0.018359371171641
SAMEA3136629	gtdb207	refMet4	0.0918273783731122	0.1429149462388328	0.038220246500125	0.0193891824210289
SAMEA3136630	gtdb207	refMet4	0.0633389844758969	0.1851161720612549	0.0292834971309512	0.016589389885257
SAMEA3136631	gtdb207	refMet4	0.0616836610052652	0.1260153348659042	0.0365476287895461	0.0192077672289297
SAMEA3136632	gtdb207	refMet4	0.0723651816177102	0.26622006617013	0.019977328690041	0.0153139961600648
SAMEA3136633	gtdb207	refMet4	0.1032455008672978	0.2308007726594823	0.0982147915197514	0.0162390637634448
SAMEA3136634	gtdb207	refMet4	0.0807684224648456	0.2183482844108598	0.0332626008966135	0.0202659125504813
SAMEA3136635	gtdb207	refMet4	0.103369594561195	0.1875669932471666	0.1065847163112233	0.0263349520317822
SAMEA3136636	gtdb207	refMet4	0.0594215671388136	0.337469894977017	0.0525733319405204	0.0096419461608353
SAMEA3136637	gtdb207	refMet4	0.0832415789463469	0.1792290077724108	0.0474763354572094	0.0106549494923151
SAMEA3136638	gtdb207	refMet4	0.052535504397735	0.1593143925444455	0.0318343207549354	0.0131203598091647
SAMEA3136639	gtdb207	refMet4	0.0711930951378501	0.1412784097043828	0.0794296808510413	0.010581289913328
SAMEA3136640	gtdb207	refMet4	0.0510032362107277	0.2087217908409093	0.0246526649654175	0.012012258524947
SAMEA3136641	gtdb207	refMet4	0.0969592507415157	0.1338456764155544	0.0291497497589272	0.0114355229215154
SAMEA3136642	gtdb207	refMet4	0.0897123109721549	0.2667054986900221	0.0300186759205487	0.0165734331185597
SAMEA3136643	gtdb207	refMet4	0.0535242616493899	0.266679620646531	0.0583012950715854	0.0198783651025509
SAMEA3136644	gtdb207	refMet4	0.068172056441478	0.1478896187219628	0.0274169012531026	0.0283615546442591
SAMEA3136645	gtdb207	refMet4	0.0728344345574388	0.1212537466122345	0.0255014177256813	0.0153422759852315
SAMEA3136646	gtdb207	refMet4	0.0397186859869688	0.1104704207522791	0.0435520219086923	0.012221079593848
SAMEA3136648	gtdb207	refMet4	0.1045507735135178	0.1712259303786921	0.0349974594134785	0.0265043459773555
SAMEA3136649	gtdb207	refMet4	0.022310008192013	0.1162247633994383	0.0288333180734678	0.0043237843863324
SAMEA3136650	gtdb207	refMet4	0.0559647501426579	0.2174319778738244	0.0735682257216193	0.0077141401458364
SAMEA3136651	gtdb207	refMet4	0.0873808190326636	0.1955441733192973	0.1198376123305612	0.0125854828387479
SAMEA3136652	gtdb207	refMet4	0.0563363951940938	0.2591186457653883	0.0369238356238127	0.0154773925690083
SAMEA3136653	gtdb207	refMet4	0.0607464556924899	0.1905422086817174	0.0613352327148179	0.0143520911316192
SAMEA3136654	gtdb207	refMet4	0.0689190221733067	0.1202285146840385	0.0238606097453113	0.0367303416213827
SAMEA3136655	gtdb207	refMet4	0.0845559343843048	0.1524844696925338	0.0794951572140975	0.0218012320348112
SAMEA3136656	gtdb207	refMet4	0.0716703175646084	0.1144039333041814	0.0748647521493946	0.0186695998760908
SAMEA3136657	gtdb207	refMet4	0.0815807214573333	0.1419542671687024	0.1188752217959381	0.0082488030572113
SAMEA3136658	gtdb207	refMet4	0.0742944825455633	0.1333549347438854	0.0467700963582309	0.014040343560594
SAMEA3136659	gtdb207	refMet4	0.0687789627808451	0.1918921528321144	0.0231334646263893	0.0115808405359971
SAMEA3136660	gtdb207	refMet4	0.0706014463646521	0.2325685331054044	0.0593891307163147	0.0181614549880205
SAMEA3136661	gtdb207	refMet4	0.0703721456234437	0.1670810742691323	0.0710287080466888	0.0101061218724688
SAMEA3136662	gtdb207	refMet4	0.0709316360179326	0.178512046966554	0.0558869483295789	0.0140584347356108
SAMEA3136663	gtdb207	refMet4	0.0557353949978377	0.1535598288077637	0.0338611297941457	0.0147830697728727
SAMEA3136664	gtdb207	refMet4	0.085171930895323	0.2317710795783283	0.0243404815335699	0.0144980828352502
SAMEA3136665	gtdb207	refMet4	0.089126948066372	0.1325928742736248	0.0633614444131792	0.0208958161264035
SAMEA3136666	gtdb207	refMet4	0.0716252814713311	0.1986305559416808	0.1331571944736445	0.0125000425602829
SAMEA3136667	gtdb207	refMet4	0.055721248688554	0.1563598735043075	0.0226693633320638	0.0120720562479328
SAMEA3136668	gtdb207	refMet4	0.077677327936743	0.2123055105130682	0.0563090640160409	0.0095080037493778
SAMEA3136669	gtdb207	refMet4	0.0460458071251286	0.1662855993139944	0.0193302909693657	0.0088817622317868
SAMEA3136670	gtdb207	refMet4	0.0757502722559623	0.1575202836605704	0.0389188994213124	0.0155896992068616
SAMEA3136671	gtdb207	refMet4	0.0825214381293689	0.1374932128345161	0.034549478294916	0.0110489774339682
SAMEA3136672	gtdb207	refMet4	0.0651645236744637	0.1363964282753771	0.0336370559194765	0.0277600151226296
SAMEA3136673	gtdb207	refMet4	0.0683738796817942	0.1849401912365806	0.0298148179753664	0.0148668878301645
SAMEA3136674	gtdb207	refMet4	0.050864253800833	0.178516451391773	0.0370583013212089	0.0253837026107332
SAMEA3136675	gtdb207	refMet4	0.0641551567128502	0.1622636027769321	0.0243838508653859	0.0214337397009326
SAMEA3136676	gtdb207	refMet4	0.0884910561468901	0.1417854288791353	0.0335189458300169	0.0146610909964948
SAMEA3136677	gtdb207	refMet4	0.038728904592215	0.2037054310477546	0.049545145873688	0.00615993070586
SAMEA3136678	gtdb207	refMet4	0.1123710676122024	0.1897533000233915	0.1220381330487495	0.0254757115329717
SAMEA3136679	gtdb207	refMet4	0.0893680730836202	0.1396979523913589	0.0539503972166918	0.0207526086900919
SAMEA3136680	gtdb207	refMet4	0.0543450537095909	0.1059952145069778	0.045031877187203	0.0202949774866632
SAMEA3136681	gtdb207	refMet4	0.0931487885924726	0.2879833216693984	0.0375945195692038	0.012635765772616
SAMEA3136682	gtdb207	refMet4	0.0694195277120767	0.14636340555226	0.0263003895265799	0.0137452573052726
SAMEA3136683	gtdb207	refMet4	0.094932131299135	0.3012500131072697	0.0287987012210302	0.0202602996662142
SAMEA3136684	gtdb207	refMet4	0.0950887275817176	0.312842401923727	0.0371716678360709	0.0126651963944821
SAMEA3136685	gtdb207	refMet4	0.1101590131085935	0.1188569479115251	0.0350536472989106	0.0186662357501646
SAMEA3136686	gtdb207	refMet4	0.0822635589468428	0.2259645600803988	0.0451963997951973	0.0116740274844764
SAMEA3136687	gtdb207	refMet4	0.0622528989292698	0.179920063320105	0.03569001581993	0.0154700764931414
SAMEA3136688	gtdb207	refMet4	0.0566606826699771	0.2090054272143529	0.046550871082241	0.0098245075310797
SAMEA3136689	gtdb207	refMet4	0.0785014390303373	0.1619476143033018	0.0425727071451425	0.0293607960920542
SAMEA3136690	gtdb207	refMet4	0.0664873403697599	0.1082603151206511	0.0806031702366184	0.0111684725041941
SAMEA3136691	gtdb207	refMet4	0.0642791043056802	0.1415712876348187	0.0565829133293737	0.0140682748226761
SAMEA3136692	gtdb207	refMet4	0.035999535896719	0.2540025670672922	0.0603597763513034	0.007778138333884
SAMEA3136693	gtdb207	refMet4	0.0434346755016905	0.1406111634574462	0.0588684101059923	0.0263103873741958
SAMEA3136694	gtdb207	refMet4	0.064763585225825	0.1963334775260143	0.0358005607524575	0.0170295962373096
SAMEA3136695	gtdb207	refMet4	0.0613642706220557	0.13332532930848	0.0243998128522584	0.0196057328748701
SAMEA3136696	gtdb207	refMet4	0.089459767672546	0.200984120809987	0.1399527778971753	0.0244515137621892
SAMEA3136697	gtdb207	refMet4	0.0696319229330718	0.2285513324611487	0.0474811434775182	0.020100315915299
SAMEA3136698	gtdb207	refMet4	0.0484652519682846	0.2057171484526881	0.056107364690482	0.0216839536109319
SAMEA3136699	gtdb207	refMet4	0.0849091503640742	0.1886731930950193	0.0217755101545016	0.0335098269962973
SAMEA3136700	gtdb207	refMet4	0.0873805585309154	0.2095936607197197	0.024084093525318	0.0142204477727844
SAMEA3136701	gtdb207	refMet4	0.0898308972871587	0.2568788703938457	0.0389805550284839	0.0101217297938184
SAMEA3136702	gtdb207	refMet4	0.0337067891341907	0.2873160100802794	0.0706639588533099	0.0044768789305459
SAMEA3136703	gtdb207	refMet4	0.0827233829335939	0.2691808652861017	0.0237293899879566	0.0141743228610313
SAMEA3136704	gtdb207	refMet4	0.0757009493403491	0.1970723881220125	0.0378097320931925	0.0158162200841817
SAMEA3136705	gtdb207	refMet4	0.0904915153668434	0.1768694400794486	0.0366496449608379	0.015875580369796
SAMEA3136706	gtdb207	refMet4	0.0581260413101718	0.1188736480199888	0.0329954654641652	0.0141564945877168
SAMEA3136707	gtdb207	refMet4	0.1140294521356537	0.3066987969216323	0.0270419580398139	0.0105163417628391
SAMEA3136708	gtdb207	refMet4	0.0809897299367004	0.1882155329012854	0.0985765933501967	0.0182877999827496
SAMEA3136709	gtdb207	refMet4	0.0697319942151098	0.1481397712255042	0.0371031953326426	0.015664358415123
SAMEA3136710	gtdb207	refMet4	0.0633998193150414	0.1733323635441447	0.0684111980143349	0.0099934137384001
SAMEA3136711	gtdb207	refMet4	0.0655831051427876	0.2301236468505069	0.0625444243084379	0.0118215364562408
SAMEA3136712	gtdb207	refMet4	0.0773772538439824	0.2535482440245941	0.0664584808009448	0.0095944323309592
SAMEA3136713	gtdb207	refMet4	0.0717853170082231	0.1560813045102407	0.0435898572855912	0.0116093160858513
SAMEA3136714	gtdb207	refMet4	0.0683910514697977	0.1143810264117905	0.0401714022433106	0.0097679795973811
SAMEA3136715	gtdb207	refMet4	0.0532325540094221	0.1131565681478047	0.0178876543605259	0.0170586599051685
SAMEA3136716	gtdb207	refMet4	0.0604462884865098	0.1451443148888113	0.0313591346450393	0.0219363764080533
SAMEA3136717	gtdb207	refMet4	0.0727153873996239	0.1632939870244957	0.05162314324367	0.0147285388720509
SAMEA3136718	gtdb207	refMet4	0.0753009147437619	0.155111442923581	0.0369777567970924	0.0262098178880419
SAMEA3136719	gtdb207	refMet4	0.0648684471539385	0.1966106194941517	0.0673610352318072	0.0280614933971451
SAMEA3136720	gtdb207	refMet4	0.0797689570826449	0.1190359495700333	0.1260872544811685	0.0305448303737552
SAMEA3136721	gtdb207	refMet4	0.0699142172794204	0.1370096805862138	0.0454672001136239	0.0240475399176259
SAMEA3136722	gtdb207	refMet4	0.1297868584598125	0.1447592355593552	0.0555795973488413	0.024688810518577
SAMEA3136723	gtdb207	refMet4	0.151460022957306	0.1705622985172342	0.043238284176636	0.0216813479961264
SAMEA3136724	gtdb207	refMet4	0.1189996596523574	0.1324361811328944	0.0555000156639816	0.0167252582910473
SAMEA3136725	gtdb207	refMet4	0.1105464232161686	0.1311168662388636	0.0274675391551092	0.0143822383173247
SAMEA3136726	gtdb207	refMet4	0.1045529452138194	0.1660707986352481	0.0317528488854228	0.0101101787634254
SAMEA3136727	gtdb207	refMet4	0.0957871151101871	0.1671616387950117	0.0237538623343161	0.0124127212527608
SAMEA3136728	gtdb207	refMet4	0.0778794378205189	0.2532743963459637	0.039098541612642	0.0371045803187789
SAMEA3136729	gtdb207	refMet4	0.0709978032290719	0.2135374962205961	0.0368229600979709	0.012196476525696
SAMEA3136730	gtdb207	refMet4	0.1244954521738632	0.0743697294745142	0.0772281593122241	0.0204461532011611
SAMEA3136731	gtdb207	refMet4	0.0743011129680372	0.1617539954786405	0.0522910189527886	0.0112139251963679
SAMEA3136732	gtdb207	refMet4	0.0681503844373858	0.2163761145434231	0.0405529447502672	0.0183187846888646
SAMEA3136733	gtdb207	refMet4	0.0634338249773105	0.142192685228103	0.0338901718253226	0.0121958383461078
SAMEA3136734	gtdb207	refMet4	0.0978055314353662	0.1784040466973258	0.0294629221727334	0.0249578384945063
SAMEA3136735	gtdb207	refMet4	0.0686521034003056	0.1552290946933579	0.0190159629738905	0.0070926761462074
SAMEA3136736	gtdb207	refMet4	0.0558054962005117	0.1030611781592163	0.0276046505770912	0.0188944713552663
SAMEA3136737	gtdb207	refMet4	0.0590516861562035	0.1978553524488348	0.0333945165737683	0.0127090616869214
SAMEA3136738	gtdb207	refMet4	0.0808779345752266	0.3176307484635567	0.0268932705627058	0.0177475855909037
SAMEA3136739	gtdb207	refMet4	0.0804474519132784	0.1388458049758722	0.0256598266638849	0.0196754941077752
SAMEA3136740	gtdb207	refMet4	0.1048594433092989	0.1951281381538379	0.0633178339787793	0.01860344153022
SAMEA3136741	gtdb207	refMet4	0.0799239097153591	0.1578392707097791	0.0602261836297029	0.0134041193680256
SAMEA3136742	gtdb207	refMet4	0.0733576887098283	0.1840123898774513	0.0518642982375301	0.0233854710984758
SAMEA3136743	gtdb207	refMet4	0.0858582149543955	0.1552603548031814	0.0215557692369904	0.0164662276464015
SAMEA3136744	gtdb207	refMet4	0.0557072829034697	0.1531319246317354	0.0498952754112966	0.0100916312130301
SAMEA3136745	gtdb207	refMet4	0.0641835267164312	0.1068306456338937	0.0672660445305029	0.0119224354418997
SAMEA3136746	gtdb207	refMet4	0.1064805065061088	0.1164612157504695	0.0249308591016804	0.0115122698431681
SAMEA3136747	gtdb207	refMet4	0.0658800045098429	0.1817360003545824	0.04671505449176	0.015860310882123
SAMEA3136748	gtdb207	refMet4	0.0719396986974638	0.2023490805200954	0.0425275017801823	0.017276160578349
SAMEA3136749	gtdb207	refMet4	0.0779567459960023	0.1961214158734264	0.0470109009064456	0.0157478419779947
SAMEA3136750	gtdb207	refMet4	0.0762384262995233	0.2086933631771702	0.067336886132946	0.0142994268739707
SAMEA3136751	gtdb207	refMet4	0.0608675427826611	0.1396834040709262	0.0269233483955088	0.0174761520160425
SAMEA3136752	gtdb207	refMet4	0.0570242817354232	0.1574106649468774	0.0466879803063823	0.0116804906759132
SAMEA3136753	gtdb207	refMet4	0.1009473710578125	0.180204023017665	0.0806069562341327	0.0185810340738313
SAMEA3136754	gtdb207	refMet4	0.0892403923270031	0.1804826956048706	0.0372937940973392	0.030612330668738
SAMEA3136755	gtdb207	refMet4	0.0791886838078461	0.1942663997771874	0.0282547903144342	0.0175241715282878
SAMEA3136756	gtdb207	refMet4	0.0910341597206726	0.1984306780965746	0.0278963341440765	0.0260574267250729
SAMEA3136757	gtdb207	refMet4	0.0924480824009647	0.1792874643232869	0.0111738156636003	0.0088886573179788
SAMEA3136758	gtdb207	refMet4	0.058340143439931	0.1855571574244177	0.0910228586291604	0.0141590484140944
SAMEA3136759	gtdb207	refMet4	0.0861633069103784	0.1514413020511498	0.0377178967475615	0.0152082799238479
SAMEA3136760	gtdb207	refMet4	0.082681493578479	0.1388910197172577	0.0417431064192389	0.0095227695274448
SAMEA3136761	gtdb207	refMet4	0.1369939539230909	0.1600838850077177	0.026990993151413	0.0153822855196186
SAMEA3136762	gtdb207	refMet4	0.1248585712896546	0.1423818722558712	0.0739509106025588	0.0067841969362957
SAMEA3136763	gtdb207	refMet4	0.0823255953351327	0.2008445549652115	0.0257515897235809	0.0186979941426453
SAMEA3136764	gtdb207	refMet4	0.1353568949087188	0.1772047643391665	0.0276553203062915	0.0184639868446835
SAMEA3136765	gtdb207	refMet4	0.0859919036694534	0.2006107303781634	0.0981696670830108	0.0143137128382462
SAMEA3136766	gtdb207	refMet4	0.1082604794464969	0.2909967432970637	0.0521529069033496	0.0201308704157934
SAMEA3136767	gtdb207	refMet4	0.1211697695077314	0.2372652494087617	0.1289231957175266	0.0202001588517576
SAMEA3136768	gtdb207	refMet4	0.0344028573912719	0.0492437924426233	0.0507574408930303	0.0094936859328829
SAMEA3136769	gtdb207	refMet4	0.1171423217153741	0.1459718095069482	0.1280716900319307	0.0180966688608152
SAMEA3178936	gtdb207	refMet4	0.0534765039608017	0.2741023051081244	0.0556666435130459	0.018405294522071
SAMEA3178937	gtdb207	refMet4	0.0947546400296383	0.1908385796374418	0.0348204131244018	0.0137144270345
SAMEA3178938	gtdb207	refMet4	0.0862722815851996	0.2530673295567391	0.0456814158836014	0.0116533954764855
SAMEA3178939	gtdb207	refMet4	0.0652674828649259	0.1697382492851387	0.0270800936147597	0.016381841400741
SAMEA3178940	gtdb207	refMet4	0.0771723171696456	0.2098889509595344	0.0464661215248485	0.0133120613261391
SAMEA3178941	gtdb207	refMet4	0.079423377377409	0.1695330133864816	0.0138648675443019	0.013334964593735
SAMEA3178942	gtdb207	refMet4	0.117859270211106	0.3012321952375254	0.0243557196694618	0.0072232769188235
SAMEA3178943	gtdb207	refMet4	0.1344266627223858	0.3006568960602463	0.0319282300057124	0.0178107816066665
SAMEA3178944	gtdb207	refMet4	0.081675685700148	0.2440998653392669	0.0239765825682195	0.0126611517447704
SAMEA2466887	uhgg	refKrak	0.0997642413285777	0.116465378498441	0.0229508903193658	0.0144634431811634
SAMEA2466888	uhgg	refKrak	0.0763403415460338	0.1470993420177878	0.0308002823278501	0.0490021568575071
SAMEA2466889	uhgg	refKrak	0.0642043016777859	0.1046105323873295	0.0160722223721649	0.0160963537746629
SAMEA2466890	uhgg	refKrak	0.095854347336034	0.1283392068057987	0.0332347587212976	0.016314734102518
SAMEA2466891	uhgg	refKrak	0.0969115728883601	0.1116631427140238	0.0250767443747995	0.0233476242708155
SAMEA2466892	uhgg	refKrak	0.0893320460894301	0.0876471901730499	0.0220181013318574	0.0163958215928797
SAMEA2466893	uhgg	refKrak	0.0432505442085331	0.092722602473917	0.0177264664040449	0.0116277648811434
SAMEA2466894	uhgg	refKrak	0.0701765921017097	0.1249473146475509	0.0348263036558088	0.0246545397150968
SAMEA2466895	uhgg	refKrak	0.0842407626460818	0.1551705160913392	0.0529928663085628	0.0122686248392795
SAMEA2466896	uhgg	refKrak	0.0322918572005654	0.0711046309331977	0.0186950227859722	0.0093552879129195
SAMEA2466897	uhgg	refKrak	0.0755860169401506	0.099469325108202	0.0322552636251963	0.0186676266845863
SAMEA2466898	uhgg	refKrak	0.1251287817070978	0.159901430436458	0.0253455650639156	0.0161348623360274
SAMEA2466899	uhgg	refKrak	0.0683225892772695	0.1373653814508137	0.0440296274584554	0.0217864665492401
SAMEA2466900	uhgg	refKrak	0.0482987799098397	0.1204309997788431	0.0589817457152584	0.0153681589875816
SAMEA2466901	uhgg	refKrak	0.0892394216793662	0.1570273602506976	0.0339036201667362	0.0136199751434415
SAMEA2466902	uhgg	refKrak	0.0711365929225897	0.1581262228597204	0.0311346809094788	0.0312612875981331
SAMEA2466903	uhgg	refKrak	0.070193842105453	0.1188221679681634	0.0328413831338386	0.0172034383637466
SAMEA2466904	uhgg	refKrak	0.0649881734240077	0.1363333838669143	0.0257304092091848	0.0191827035351697
SAMEA2466905	uhgg	refKrak	0.0492499488634047	0.1155880239068663	0.0238504213780535	0.0132862303193945
SAMEA2466906	uhgg	refKrak	0.1031706589429623	0.1328301211780275	0.0193971336549722	0.0160494558150709
SAMEA2466907	uhgg	refKrak	0.0695206734787024	0.0763962410279893	0.0290509526191789	0.0092953098812211
SAMEA2466908	uhgg	refKrak	0.064917378118956	0.1174069598665073	0.0352352633780187	0.0188959720528224
SAMEA2466910	uhgg	refKrak	0.0623907080574795	0.1128338081202243	0.0462399076366316	0.0169413564184538
SAMEA2466911	uhgg	refKrak	0.0745277213574812	0.1244373558590753	0.03457239113983	0.0233259243428762
SAMEA2466912	uhgg	refKrak	0.075807448206835	0.0597028480079611	0.0311621601929292	0.012480262647733
SAMEA2466913	uhgg	refKrak	0.086052285010726	0.1549238997941945	0.0416164267785947	0.0201192322470371
SAMEA2466914	uhgg	refKrak	0.0722378203877319	0.0904727108525632	0.048186844232591	0.0203478768005233
SAMEA2466915	uhgg	refKrak	0.088841356878558	0.241862410160423	0.0427314936354446	0.0351814765708771
SAMEA2466916	uhgg	refKrak	0.0653843460724592	0.1050302107091539	0.0286343808587709	0.0138705039510857
SAMEA2466917	uhgg	refKrak	0.0292120094468213	0.0313719945980232	0.0366908462284531	0.0120140571034708
SAMEA2466918	uhgg	refKrak	0.1239064433755179	0.1566697047093697	0.037683792667693	0.0916637950401451
SAMEA2466921	uhgg	refKrak	0.0689779456286103	0.0946098925877645	0.0373718135216299	0.0138343878252017
SAMEA2466922	uhgg	refKrak	0.0567656761779232	0.296199747475906	0.0257990861162694	0.0215856490312159
SAMEA2466923	uhgg	refKrak	0.0868544741041508	0.1375779234575898	0.044549566732774	0.0495221276148192
SAMEA2466924	uhgg	refKrak	0.0664311291366127	0.1027640123740899	0.0238515064008202	0.0101858143944879
SAMEA2466925	uhgg	refKrak	0.0986549674739826	0.124745173086001	0.033658608425697	0.021100754262285
SAMEA2466926	uhgg	refKrak	0.11326022536767	0.1293918441837999	0.0601193962986062	0.018621430933861
SAMEA2466927	uhgg	refKrak	0.0834848291004598	0.1268532551299146	0.0253677231176553	0.0234756620954259
SAMEA2466928	uhgg	refKrak	0.0760654026071261	0.1013628558734868	0.0316982021703234	0.0307164005122545
SAMEA2466930	uhgg	refKrak	0.1154191474263299	0.0931164591332954	0.0314166174902053	0.0151787972349172
SAMEA2466931	uhgg	refKrak	0.0763159787375496	0.1374522015544106	0.0323761548548717	0.0170520886869782
SAMEA2466932	uhgg	refKrak	0.1106139060904465	0.1693108139012648	0.0391381320760072	0.0225413202247022
SAMEA2466933	uhgg	refKrak	0.089827347644393	0.1466622617450941	0.065632017402236	0.0319712297302384
SAMEA2466934	uhgg	refKrak	0.1016147991288753	0.188521452020569	0.0326609274056214	0.0302152886232041
SAMEA2466935	uhgg	refKrak	0.0647425862129443	0.0991494179607795	0.0279394456729818	0.0128562725057914
SAMEA2466936	uhgg	refKrak	0.0958426876969294	0.1146761609625127	0.0507277871395929	0.0436895294834183
SAMEA2466937	uhgg	refKrak	0.0817307885902391	0.1322012876602385	0.030826252724491	0.0207619978139248
SAMEA2466938	uhgg	refKrak	0.059495515999344	0.0902501839554388	0.0479699278378119	0.0273516027672296
SAMEA2466939	uhgg	refKrak	0.0750436568336115	0.1708826720724895	0.0393025886579993	0.0242712217278507
SAMEA2466940	uhgg	refKrak	0.0805632995089627	0.1343662601045255	0.0434787026922313	0.032655782957412
SAMEA2466941	uhgg	refKrak	0.0762840769163225	0.1245167285666111	0.0314803264034313	0.0227250545317986
SAMEA2466942	uhgg	refKrak	0.0594837249491898	0.123563052946171	0.0213991137645783	0.0192447100764043
SAMEA2466943	uhgg	refKrak	0.0541863138057844	0.1875971958225673	0.0211272743949498	0.0155311151717592
SAMEA2466944	uhgg	refKrak	0.0718794091812533	0.0789441284375339	0.0253546006343921	0.0287765848444175
SAMEA2466945	uhgg	refKrak	0.0705210644568056	0.1635699810840052	0.0262672293879848	0.0101162541510327
SAMEA2466946	uhgg	refKrak	0.0942014321307372	0.1360593513051517	0.0470625555914031	0.0322775644848508
SAMEA2466947	uhgg	refKrak	0.0924312131341416	0.1414872590496287	0.0331539713517261	0.0173635825231011
SAMEA2466948	uhgg	refKrak	0.0750738094746655	0.1336024993382343	0.0358418181958128	0.0153934248564613
SAMEA2466949	uhgg	refKrak	0.0766397356648394	0.1231732414096596	0.0291400818238483	0.0303963886588806
SAMEA2466950	uhgg	refKrak	0.0542534872409876	0.1410037969379001	0.0177772634852685	0.0117685299539442
SAMEA2466951	uhgg	refKrak	0.0694294977939805	0.1217960971722449	0.0394411289534387	0.0165088292684653
SAMEA2466952	uhgg	refKrak	0.064702659716835	0.1078277232915733	0.0234938412167584	0.0151053859414001
SAMEA2466953	uhgg	refKrak	0.0710229211699468	0.1411069021137529	0.0249039007145904	0.0163840176508531
SAMEA2466954	uhgg	refKrak	0.0705639277452618	0.1245341308431372	0.0500236574832349	0.0259401851571231
SAMEA2466955	uhgg	refKrak	0.0806573624159169	0.1322699754397445	0.038657709385276	0.0221693449102807
SAMEA2466956	uhgg	refKrak	0.0646000566526205	0.0940174110439439	0.0252244730341863	0.0063621656611973
SAMEA2466957	uhgg	refKrak	0.081460100895134	0.100300486929066	0.0221942262991796	0.0255758027903433
