sample	stat	space	simu	reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2467040	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	74.0
SAMEA2467040	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	1.1102230246251563e-16	0.0341493519851882
SAMEA2467040	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.152892561983471
SAMEA2467041	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9574863275203798
SAMEA2467041	Kept_mOTUs	uhgg	refMet4	212.0	208.0	178.0	93.0	462.0
SAMEA2467041	Raw_mOTUs	uhgg	refMet4	212.0	208.0	178.0	93.0	537.0
SAMEA2467041	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	75.0
SAMEA2467041	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0425136724796202
SAMEA2467041	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1396648044692737
SAMEA2467042	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9471502590673574
SAMEA2467042	Kept_mOTUs	uhgg	refMet4	223.0	209.0	185.0	109.0	486.0
SAMEA2467042	Raw_mOTUs	uhgg	refMet4	223.0	209.0	185.0	109.0	575.0
SAMEA2467042	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	89.0
SAMEA2467042	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0528497409326426
SAMEA2467042	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1547826086956521
SAMEA2467043	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9749794069192748
SAMEA2467043	Kept_mOTUs	uhgg	refMet4	141.0	144.0	123.0	66.0	409.0
SAMEA2467043	Raw_mOTUs	uhgg	refMet4	141.0	144.0	123.0	66.0	481.0
SAMEA2467043	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	72.0
SAMEA2467043	Lost_abundance	uhgg	refMet4	0.0	1.1102230246251563e-16	0.0	0.0	0.0250205930807251
SAMEA2467043	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1496881496881497
SAMEA2467044	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0000000000000002	0.9823063470836334
SAMEA2467044	Kept_mOTUs	uhgg	refMet4	271.0	257.0	230.0	102.0	461.0
SAMEA2467044	Raw_mOTUs	uhgg	refMet4	271.0	257.0	230.0	102.0	526.0
SAMEA2467044	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	65.0
SAMEA2467044	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	-2.220446049250313e-16	0.0176936529163665
SAMEA2467044	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.123574144486692
SAMEA2467045	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.9721878862793571
SAMEA2467045	Kept_mOTUs	uhgg	refMet4	180.0	186.0	156.0	88.0	415.0
SAMEA2467045	Raw_mOTUs	uhgg	refMet4	180.0	186.0	156.0	88.0	496.0
SAMEA2467045	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	81.0
SAMEA2467045	Lost_abundance	uhgg	refMet4	0.0	0.0	-2.220446049250313e-16	0.0	0.0278121137206428
SAMEA2467045	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1633064516129032
SAMEA2467046	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.972222222222222
SAMEA2467046	Kept_mOTUs	uhgg	refMet4	308.0	299.0	259.0	132.0	514.0
SAMEA2467046	Raw_mOTUs	uhgg	refMet4	308.0	299.0	259.0	132.0	585.0
SAMEA2467046	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	71.0
SAMEA2467046	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0277777777777779
SAMEA2467046	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1213675213675213
SAMEA2467047	Kept_abundance	uhgg	refMet4	1.0	0.9999999999999998	1.0	1.0	0.9244781006958658
SAMEA2467047	Kept_mOTUs	uhgg	refMet4	107.0	109.0	98.0	55.0	325.0
SAMEA2467047	Raw_mOTUs	uhgg	refMet4	107.0	109.0	98.0	55.0	390.0
SAMEA2467047	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	65.0
SAMEA2467047	Lost_abundance	uhgg	refMet4	0.0	2.220446049250313e-16	0.0	0.0	0.0755218993041342
SAMEA2467047	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1666666666666666
SAMEA2467048	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9789851358277808
SAMEA2467048	Kept_mOTUs	uhgg	refMet4	180.0	183.0	150.0	93.0	406.0
SAMEA2467048	Raw_mOTUs	uhgg	refMet4	180.0	183.0	150.0	93.0	466.0
SAMEA2467048	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	60.0
SAMEA2467048	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0210148641722192
SAMEA2467048	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1287553648068669
SAMEA2467049	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9598806707128896
SAMEA2467049	Kept_mOTUs	uhgg	refMet4	234.0	233.0	195.0	93.0	469.0
SAMEA2467049	Raw_mOTUs	uhgg	refMet4	234.0	233.0	195.0	93.0	555.0
SAMEA2467049	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	86.0
SAMEA2467049	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	1.1102230246251563e-16	0.0401193292871104
SAMEA2467049	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1549549549549549
SAMEA2467050	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0000000000000002	0.9598393574297188
SAMEA2467050	Kept_mOTUs	uhgg	refMet4	279.0	273.0	241.0	114.0	528.0
SAMEA2467050	Raw_mOTUs	uhgg	refMet4	279.0	273.0	241.0	114.0	621.0
SAMEA2467050	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	93.0
SAMEA2467050	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	-2.220446049250313e-16	0.0401606425702811
SAMEA2467050	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1497584541062802
SAMEA2467051	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9563296341964652
SAMEA2467051	Kept_mOTUs	uhgg	refMet4	165.0	155.0	138.0	77.0	452.0
SAMEA2467051	Raw_mOTUs	uhgg	refMet4	165.0	155.0	138.0	77.0	531.0
SAMEA2467051	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	79.0
SAMEA2467051	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0	0.0436703658035348
SAMEA2467051	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1487758945386064
SAMEA2467052	Kept_abundance	uhgg	refMet4	1.0	0.9999999999999998	1.0000000000000002	1.0	0.9716864997948296
SAMEA2467052	Kept_mOTUs	uhgg	refMet4	201.0	196.0	175.0	74.0	448.0
SAMEA2467052	Raw_mOTUs	uhgg	refMet4	201.0	196.0	175.0	74.0	521.0
SAMEA2467052	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	73.0
SAMEA2467052	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	2.220446049250313e-16	-2.220446049250313e-16	0.0	0.0283135002051704
SAMEA2467052	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1401151631477927
SAMEA2467053	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9811340100481905
SAMEA2467053	Kept_mOTUs	uhgg	refMet4	188.0	173.0	150.0	79.0	393.0
SAMEA2467053	Raw_mOTUs	uhgg	refMet4	188.0	173.0	150.0	79.0	431.0
SAMEA2467053	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	38.0
SAMEA2467053	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0	0.0188659899518095
SAMEA2467053	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0881670533642691
SAMEA2467054	Kept_abundance	uhgg	refMet4	1.0	0.9999999999999998	1.0	0.9999999999999998	0.977178851714168
SAMEA2467054	Kept_mOTUs	uhgg	refMet4	284.0	289.0	246.0	118.0	538.0
SAMEA2467054	Raw_mOTUs	uhgg	refMet4	284.0	289.0	246.0	118.0	621.0
SAMEA2467054	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	83.0
SAMEA2467054	Lost_abundance	uhgg	refMet4	0.0	2.220446049250313e-16	1.1102230246251563e-16	2.220446049250313e-16	0.0228211482858321
SAMEA2467054	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1336553945249597
SAMEA2467055	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9751187280611192
SAMEA2467055	Kept_mOTUs	uhgg	refMet4	345.0	336.0	303.0	124.0	569.0
SAMEA2467055	Raw_mOTUs	uhgg	refMet4	345.0	336.0	303.0	124.0	661.0
SAMEA2467055	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	92.0
SAMEA2467055	Lost_abundance	uhgg	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	0.0248812719388809
SAMEA2467055	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1391830559757942
SAMEA2467056	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9576288659793816
SAMEA2467056	Kept_mOTUs	uhgg	refMet4	165.0	181.0	147.0	79.0	452.0
SAMEA2467056	Raw_mOTUs	uhgg	refMet4	165.0	181.0	147.0	79.0	543.0
SAMEA2467056	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	91.0
SAMEA2467056	Lost_abundance	uhgg	refMet4	0.0	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0423711340206185
SAMEA2467056	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1675874769797421
SAMEA2467057	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	0.9999999999999998	0.97549927939057
SAMEA2467057	Kept_mOTUs	uhgg	refMet4	162.0	176.0	145.0	69.0	369.0
SAMEA2467057	Raw_mOTUs	uhgg	refMet4	162.0	176.0	145.0	69.0	416.0
SAMEA2467057	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	47.0
SAMEA2467057	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	2.220446049250313e-16	0.0245007206094298
SAMEA2467057	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1129807692307692
SAMEA2467058	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9682164163752314
SAMEA2467058	Kept_mOTUs	uhgg	refMet4	189.0	194.0	154.0	75.0	429.0
SAMEA2467058	Raw_mOTUs	uhgg	refMet4	189.0	194.0	154.0	75.0	499.0
SAMEA2467058	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	70.0
SAMEA2467058	Lost_abundance	uhgg	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	0.0317835836247686
SAMEA2467058	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1402805611222445
SAMEA2467059	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9721254355400696
SAMEA2467059	Kept_mOTUs	uhgg	refMet4	92.0	102.0	81.0	55.0	347.0
SAMEA2467059	Raw_mOTUs	uhgg	refMet4	92.0	102.0	81.0	55.0	403.0
SAMEA2467059	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	56.0
SAMEA2467059	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0278745644599303
SAMEA2467059	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1389578163771712
SAMEA2467060	Kept_abundance	uhgg	refMet4	1.0000000000000002	1.0	1.0	0.9999999999999998	0.964509180428762
SAMEA2467060	Kept_mOTUs	uhgg	refMet4	206.0	219.0	180.0	88.0	395.0
SAMEA2467060	Raw_mOTUs	uhgg	refMet4	206.0	219.0	180.0	88.0	468.0
SAMEA2467060	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	73.0
SAMEA2467060	Lost_abundance	uhgg	refMet4	-2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.0354908195712381
SAMEA2467060	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1559829059829059
SAMEA2467061	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.9848250232270052
SAMEA2467061	Kept_mOTUs	uhgg	refMet4	306.0	304.0	260.0	111.0	516.0
SAMEA2467061	Raw_mOTUs	uhgg	refMet4	306.0	304.0	260.0	111.0	569.0
SAMEA2467061	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	53.0
SAMEA2467061	Lost_abundance	uhgg	refMet4	0.0	0.0	-2.220446049250313e-16	1.1102230246251563e-16	0.0151749767729948
SAMEA2467061	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0931458699472759
SAMEA2467062	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9678652614176484
SAMEA2467062	Kept_mOTUs	uhgg	refMet4	238.0	223.0	196.0	99.0	450.0
SAMEA2467062	Raw_mOTUs	uhgg	refMet4	238.0	223.0	196.0	99.0	532.0
SAMEA2467062	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	82.0
SAMEA2467062	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	1.1102230246251563e-16	0.0321347385823516
SAMEA2467062	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1541353383458646
SAMEA2467063	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.949231245485502
SAMEA2467063	Kept_mOTUs	uhgg	refMet4	203.0	197.0	171.0	97.0	462.0
SAMEA2467063	Raw_mOTUs	uhgg	refMet4	203.0	197.0	171.0	97.0	559.0
SAMEA2467063	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	97.0
SAMEA2467063	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	1.1102230246251563e-16	0.0507687545144981
SAMEA2467063	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1735241502683363
SAMEA2467064	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	1.0	1.0	0.9665775401069518
SAMEA2467064	Kept_mOTUs	uhgg	refMet4	191.0	197.0	163.0	98.0	478.0
SAMEA2467064	Raw_mOTUs	uhgg	refMet4	191.0	197.0	163.0	98.0	559.0
SAMEA2467064	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	81.0
SAMEA2467064	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	0.0	0.0	0.0334224598930481
SAMEA2467064	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1449016100178891
SAMEA2467065	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	0.9999999999999998	1.0	0.9828989389100646
SAMEA2467065	Kept_mOTUs	uhgg	refMet4	233.0	238.0	204.0	99.0	457.0
SAMEA2467065	Raw_mOTUs	uhgg	refMet4	233.0	238.0	204.0	99.0	516.0
SAMEA2467065	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	59.0
SAMEA2467065	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	2.220446049250313e-16	0.0	0.0171010610899353
SAMEA2467065	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1143410852713178
SAMEA2467066	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0000000000000002	0.9538303341902316
SAMEA2467066	Kept_mOTUs	uhgg	refMet4	217.0	210.0	180.0	99.0	438.0
SAMEA2467066	Raw_mOTUs	uhgg	refMet4	217.0	210.0	180.0	99.0	522.0
SAMEA2467066	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	84.0
SAMEA2467066	Lost_abundance	uhgg	refMet4	0.0	0.0	-2.220446049250313e-16	-2.220446049250313e-16	0.0461696658097683
SAMEA2467066	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.160919540229885
SAMEA2467067	Kept_abundance	uhgg	refMet4	1.0000000000000002	1.0	1.0	1.0	0.9862366474938368
SAMEA2467067	Kept_mOTUs	uhgg	refMet4	273.0	270.0	222.0	126.0	465.0
SAMEA2467067	Raw_mOTUs	uhgg	refMet4	273.0	270.0	222.0	126.0	526.0
SAMEA2467067	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	61.0
SAMEA2467067	Lost_abundance	uhgg	refMet4	-2.220446049250313e-16	0.0	0.0	0.0	0.0137633525061631
SAMEA2467067	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1159695817490494
SAMEA2467068	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0000000000000002	0.952161442327392
SAMEA2467068	Kept_mOTUs	uhgg	refMet4	88.0	92.0	80.0	55.0	343.0
SAMEA2467068	Raw_mOTUs	uhgg	refMet4	88.0	92.0	80.0	55.0	408.0
SAMEA2467068	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	65.0
SAMEA2467068	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	0.0	-2.220446049250313e-16	-2.220446049250313e-16	0.0478385576726081
SAMEA2467068	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.159313725490196
SAMEA2467069	Kept_abundance	uhgg	refMet4	1.0	1.0000000000000002	1.0	1.0	0.981128205128205
SAMEA2467069	Kept_mOTUs	uhgg	refMet4	185.0	178.0	147.0	69.0	356.0
SAMEA2467069	Raw_mOTUs	uhgg	refMet4	185.0	178.0	147.0	69.0	409.0
SAMEA2467069	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	53.0
SAMEA2467069	Lost_abundance	uhgg	refMet4	0.0	-2.220446049250313e-16	0.0	0.0	0.018871794871795
SAMEA2467069	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1295843520782396
SAMEA2467070	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9793592113370302
SAMEA2467070	Kept_mOTUs	uhgg	refMet4	170.0	172.0	144.0	79.0	408.0
SAMEA2467070	Raw_mOTUs	uhgg	refMet4	170.0	172.0	144.0	79.0	467.0
SAMEA2467070	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	59.0
SAMEA2467070	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0206407886629698
SAMEA2467070	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1263383297644539
SAMEA2467071	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9834549378275614
SAMEA2467071	Kept_mOTUs	uhgg	refMet4	175.0	166.0	145.0	86.0	412.0
SAMEA2467071	Raw_mOTUs	uhgg	refMet4	175.0	166.0	145.0	86.0	473.0
SAMEA2467071	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	61.0
SAMEA2467071	Lost_abundance	uhgg	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	0.0165450621724385
SAMEA2467071	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1289640591966173
SAMEA2467072	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9700370675453046
SAMEA2467072	Kept_mOTUs	uhgg	refMet4	235.0	234.0	202.0	93.0	441.0
SAMEA2467072	Raw_mOTUs	uhgg	refMet4	235.0	234.0	202.0	93.0	519.0
SAMEA2467072	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	78.0
SAMEA2467072	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	1.1102230246251563e-16	0.0299629324546953
SAMEA2467072	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1502890173410404
SAMEA2467073	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.978285479057322
SAMEA2467073	Kept_mOTUs	uhgg	refMet4	273.0	265.0	236.0	121.0	499.0
SAMEA2467073	Raw_mOTUs	uhgg	refMet4	273.0	265.0	236.0	121.0	578.0
SAMEA2467073	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	79.0
SAMEA2467073	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0217145209426778
SAMEA2467073	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1366782006920415
SAMEA2467074	Kept_abundance	uhgg	refMet4	1.0	1.0000000000000002	1.0	1.0	0.972925674284538
SAMEA2467074	Kept_mOTUs	uhgg	refMet4	302.0	288.0	259.0	98.0	494.0
SAMEA2467074	Raw_mOTUs	uhgg	refMet4	302.0	288.0	259.0	98.0	572.0
SAMEA2467074	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	78.0
SAMEA2467074	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	-2.220446049250313e-16	0.0	1.1102230246251563e-16	0.027074325715462
SAMEA2467074	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1363636363636363
SAMEA2467075	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.970709570957096
SAMEA2467075	Kept_mOTUs	uhgg	refMet4	234.0	226.0	204.0	88.0	487.0
SAMEA2467075	Raw_mOTUs	uhgg	refMet4	234.0	226.0	204.0	88.0	559.0
SAMEA2467075	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	72.0
SAMEA2467075	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0292904290429041
SAMEA2467075	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1288014311270125
SAMEA2467076	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	0.9999999999999998	0.9658938691396186
SAMEA2467076	Kept_mOTUs	uhgg	refMet4	242.0	243.0	217.0	120.0	518.0
SAMEA2467076	Raw_mOTUs	uhgg	refMet4	242.0	243.0	217.0	120.0	600.0
SAMEA2467076	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	82.0
SAMEA2467076	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	2.220446049250313e-16	0.0341061308603813
SAMEA2467076	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1366666666666666
SAMEA2467077	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9580195977307888
SAMEA2467077	Kept_mOTUs	uhgg	refMet4	232.0	228.0	194.0	92.0	504.0
SAMEA2467077	Raw_mOTUs	uhgg	refMet4	232.0	228.0	194.0	92.0	596.0
SAMEA2467077	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	92.0
SAMEA2467077	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0	0.0419804022692111
SAMEA2467077	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1543624161073825
SAMEA2467078	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	0.9999999999999998	0.976160990712074
SAMEA2467078	Kept_mOTUs	uhgg	refMet4	306.0	301.0	254.0	123.0	515.0
SAMEA2467078	Raw_mOTUs	uhgg	refMet4	306.0	301.0	254.0	123.0	582.0
SAMEA2467078	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	67.0
SAMEA2467078	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	2.220446049250313e-16	0.0238390092879259
SAMEA2467078	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1151202749140893
SAMEA2467079	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.951797385620915
SAMEA2467079	Kept_mOTUs	uhgg	refMet4	136.0	130.0	109.0	62.0	319.0
SAMEA2467079	Raw_mOTUs	uhgg	refMet4	136.0	130.0	109.0	62.0	375.0
SAMEA2467079	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	56.0
SAMEA2467079	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.048202614379085
SAMEA2467079	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1493333333333333
SAMEA2467080	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9654994850669412
SAMEA2467080	Kept_mOTUs	uhgg	refMet4	225.0	197.0	182.0	89.0	501.0
SAMEA2467080	Raw_mOTUs	uhgg	refMet4	225.0	197.0	182.0	89.0	587.0
SAMEA2467080	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	86.0
SAMEA2467080	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0345005149330587
SAMEA2467080	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1465076660988075
SAMEA2467081	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.9633178773827924
SAMEA2467081	Kept_mOTUs	uhgg	refMet4	172.0	169.0	158.0	81.0	447.0
SAMEA2467081	Raw_mOTUs	uhgg	refMet4	172.0	169.0	158.0	81.0	530.0
SAMEA2467081	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	83.0
SAMEA2467081	Lost_abundance	uhgg	refMet4	0.0	1.1102230246251563e-16	-2.220446049250313e-16	0.0	0.0366821226172076
SAMEA2467081	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1566037735849056
SAMEA2467082	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9578288528627128
SAMEA2467082	Kept_mOTUs	uhgg	refMet4	99.0	116.0	84.0	45.0	326.0
SAMEA2467082	Raw_mOTUs	uhgg	refMet4	99.0	116.0	84.0	45.0	394.0
SAMEA2467082	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	68.0
SAMEA2467082	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0421711471372872
SAMEA2467082	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1725888324873096
SAMEA2467083	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.956301652892562
SAMEA2467083	Kept_mOTUs	uhgg	refMet4	203.0	196.0	173.0	90.0	477.0
SAMEA2467083	Raw_mOTUs	uhgg	refMet4	203.0	196.0	173.0	90.0	576.0
SAMEA2467083	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	99.0
SAMEA2467083	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0436983471074381
SAMEA2467083	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.171875
