	space	simu	simulation	kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA2467016	gtdb207	refMet4	5.730817225617591	6.616582908753726	4.712885948184945	5.7723470194146	5.619746640450757
SAMEA2467017	gtdb207	refMet4	5.790833636035057	6.795332925554821	4.616649836616087	5.704866891645692	5.702292797744979
SAMEA2467018	gtdb207	refMet4	5.047034207919844	6.174464212766271	4.179814883109287	4.993212533547721	4.97975323476228
SAMEA2467019	gtdb207	refMet4	5.802273226208284	6.826535141055024	4.948251128707761	5.740631471919343	5.6830853951781
SAMEA2467020	gtdb207	refMet4	6.709716117277181	7.169153528574803	5.364432329456003	6.688862743203001	6.627322468210328
SAMEA2467021	gtdb207	refMet4	6.291273038298281	7.033396793381544	5.356997720440385	6.2905211631950255	6.178641339423941
SAMEA2467022	gtdb207	refMet4	5.526021053356857	6.379899047460245	4.772195896712068	5.315017483424491	5.403757486938623
SAMEA2467023	gtdb207	refMet4	5.306422415617745	6.478204690874351	4.510494943343074	5.279403878399875	5.256298025540423
SAMEA2467024	gtdb207	refMet4	5.4852892125653385	6.412528173456664	4.060380913708521	5.378082941384068	5.394430131109174
SAMEA2467025	gtdb207	refMet4	5.844791888325867	6.705797752119989	4.871012034324485	5.750709875618041	5.751821110316809
SAMEA2467026	gtdb207	refMet4	6.1183644593674	6.949826205899546	5.319952028718108	6.108303051046135	6.0515962667503365
SAMEA2467027	gtdb207	refMet4	6.071862131588946	6.781179356930664	4.837634692192927	6.177816070472317	6.021770919841158
SAMEA2467028	gtdb207	refMet4	5.787848818503225	6.445268659864623	4.796996816609706	5.903249596794415	5.679728933761533
SAMEA2467029	gtdb207	refMet4	6.287218804227508	7.208333528334726	5.222917746183851	6.3034443566110845	6.248719135187869
SAMEA2467030	gtdb207	refMet4	5.3993307893344085	6.430368936045638	3.901489988680997	5.39177208368487	5.287920368073499
SAMEA2467031	gtdb207	refMet4	6.470611968495508	7.078080046066924	5.21263311298327	6.500552097355491	6.363116513201047
SAMEA2467032	gtdb207	refMet4	3.6493434415605552	4.554012329435622	2.764135692245227	3.8266576722631194	3.58356359259806
SAMEA2467033	gtdb207	refMet4	5.657613515416252	6.642674278542854	4.809010655802119	5.667384205495258	5.625136270067148
SAMEA2467034	gtdb207	refMet4	6.145952348280704	6.516456417062022	4.837784255815129	6.142492316680919	6.06143418483589
SAMEA2467035	gtdb207	refMet4	6.667126828189284	7.263052138560947	5.605660538201335	6.580968752738439	6.562785803966039
SAMEA2467036	gtdb207	refMet4	6.66371254851396	7.34454347673909	5.843820186071287	6.638247334689638	6.588955864185455
SAMEA2467037	gtdb207	refMet4	5.675427749546517	6.502730468823863	4.813123953010893	5.742955122629099	5.602929945059163
SAMEA2467038	gtdb207	refMet4	4.528807887604918	5.347165705719372	3.599043637150811	4.770873434159147	4.506387933906879
SAMEA2467039	gtdb207	refMet4	6.511527463625465	6.981241331724275	5.315328428839095	6.52415558369465	6.452921504376126
SAMEA2467040	gtdb207	refMet4	5.288450510357965	6.244240336181899	4.114753858317357	5.29685295398858	5.203646352933542
SAMEA2467041	gtdb207	refMet4	5.6684914715503325	6.687327048495042	4.613760456201569	5.608546032643554	5.56287509649124
SAMEA2467042	gtdb207	refMet4	5.807071973251216	7.024128855252996	4.868539654932998	5.749673818628577	5.725785883830325
SAMEA2467043	gtdb207	refMet4	5.244344766129881	6.0903039730633735	4.466895535128993	5.110380542570495	5.1856888051480405
SAMEA2467044	gtdb207	refMet4	5.408421751188659	6.330315255088476	4.011533470582885	5.410128916073255	5.25261656209196
SAMEA2467045	gtdb207	refMet4	5.58303404727144	6.294420865502017	4.446852729634801	5.561801731650794	5.4896089644085215
SAMEA2467046	gtdb207	refMet4	6.138126242272104	6.909683448313539	4.9470354662537765	6.132328968065899	6.030127201630702
SAMEA2467047	gtdb207	refMet4	4.296483847847392	5.508330912777199	3.3401668595280287	4.4196213487741005	4.265354664495851
SAMEA2467048	gtdb207	refMet4	5.249815353385169	5.927814571594593	4.539323380975881	5.179136846285565	5.174200559906951
SAMEA2467049	gtdb207	refMet4	5.930523403467788	6.640128198732131	4.774652436196255	5.935374767088692	5.858043790044621
SAMEA2467050	gtdb207	refMet4	6.048480592478175	6.837199028654644	4.837853411889773	6.041897457429852	5.964274097193204
SAMEA2467051	gtdb207	refMet4	5.598694128179632	6.382642722594033	4.885833996615727	5.583923672898933	5.567972792892487
SAMEA2467052	gtdb207	refMet4	5.7296846154620775	6.436127530319031	4.578423357623702	5.567259508589309	5.633413802292742
SAMEA2467053	gtdb207	refMet4	4.49061490528555	5.71766973394723	3.358184930882268	4.430074402635233	4.383164269545319
SAMEA2467054	gtdb207	refMet4	6.219792184865232	6.971410797912762	5.354215497641587	6.165558527871603	6.106984864466218
SAMEA2467055	gtdb207	refMet4	6.562162838360443	7.271293145859022	5.608380381443361	6.471066194343884	6.4508843594634415
SAMEA2467056	gtdb207	refMet4	5.79551199028795	6.797928990106119	4.921762253174649	5.79583766685408	5.735898404275327
SAMEA2467057	gtdb207	refMet4	5.24489024557024	6.158157865085996	4.718104728138157	5.211981135205565	5.167033014056099
SAMEA2467058	gtdb207	refMet4	5.511965413621285	6.287160326335094	4.422583044449341	5.49424837262147	5.424429938370012
SAMEA2467059	gtdb207	refMet4	4.26249246680415	5.024357289231665	3.56896068626397	4.464183690046893	4.188839412575735
SAMEA2467060	gtdb207	refMet4	5.475089344589332	6.133997267817794	4.289560753986011	5.482900720790202	5.41532948233341
SAMEA2467061	gtdb207	refMet4	5.765996628684929	6.323269747911065	4.21177940587028	5.846339512935106	5.608274397570701
SAMEA2467062	gtdb207	refMet4	5.077202745318277	6.1333056481830175	3.537263794717402	5.047332660360198	4.926932267122445
SAMEA2467063	gtdb207	refMet4	5.600117502572147	6.69341425834861	4.774977577129154	5.593799340109738	5.514189602635347
SAMEA2467064	gtdb207	refMet4	5.247753828813728	6.164452078306675	4.536155203086793	5.220655264959105	5.173936679156013
SAMEA2467065	gtdb207	refMet4	5.787670773712309	6.290754983621609	4.622224355439901	5.937781376875639	5.685443846282263
SAMEA2467066	gtdb207	refMet4	5.8531438597435645	6.609009418083437	4.877655546820493	5.867363525193309	5.815263495279676
SAMEA2467067	gtdb207	refMet4	6.156265331572025	6.428115541467547	5.057153672918398	5.871326103643518	6.059944082130828
SAMEA2467068	gtdb207	refMet4	4.66079185939646	5.700978150510854	4.146982524806126	4.665497575989771	4.65574253261908
SAMEA2467069	gtdb207	refMet4	5.20121405574467	5.505751930290562	3.845631867815074	5.236546889015954	5.105545924753898
SAMEA2467070	gtdb207	refMet4	5.143682050416816	5.860337905556551	4.155082857915462	5.173573787736226	5.039371289321469
SAMEA2467071	gtdb207	refMet4	5.3707090365992	6.001633162129821	4.80356461873906	5.386861971511918	5.310056990192174
SAMEA2467072	gtdb207	refMet4	5.592199010392045	6.384974898933385	4.608505265555416	5.507298657142365	5.484051699332421
SAMEA2467073	gtdb207	refMet4	6.083353838831869	6.683883271185079	4.9066483698284005	6.023676358489191	5.957019735706252
SAMEA2467074	gtdb207	refMet4	5.475514436478623	6.439052272002602	3.90092886005738	5.429502519512188	5.32641854413554
SAMEA2467075	gtdb207	refMet4	5.979880112681935	6.608435319603934	4.787374106742621	6.014466434329478	5.890267578331472
SAMEA2467076	gtdb207	refMet4	6.344306736515613	6.84426395419168	5.410881747142592	6.295635547088471	6.266291355270221
SAMEA2467077	gtdb207	refMet4	6.0023687185664265	6.891961385903002	4.732741302027859	6.081153434850799	5.928473849022439
SAMEA2467078	gtdb207	refMet4	6.042911463177416	6.624906934443316	4.871426996604669	6.107224978707853	5.9317613373063685
SAMEA2467079	gtdb207	refMet4	3.921218261165017	4.705821392113103	2.58580455297379	3.959686067420041	3.828260276957674
SAMEA2467080	gtdb207	refMet4	5.739971003296315	6.620256493933391	5.056772484334276	5.647511485292409	5.647757256869677
SAMEA2467081	gtdb207	refMet4	5.997875337392362	6.748896123026336	4.86329920172434	6.00411612120292	5.96038794716485
SAMEA2467082	gtdb207	refMet4	3.536165569109528	5.73732474613933	3.892663127589565	3.5539716869550886	4.573591409558457
SAMEA2467083	gtdb207	refMet4	5.740271561008807	6.60637131701471	4.765858769354167	5.623413572332701	5.677600148044383
SAMEA2467084	gtdb207	refMet4	5.603714827671737	6.140623135415192	4.683876641967589	5.724234582936172	5.553389101858243
SAMEA2467085	gtdb207	refMet4	5.1419720038530246	5.709665250608098	4.128546877487901	5.245401049445069	5.075634535834637
SAMEA3136623	gtdb207	refMet4	4.478350813821288	5.724715743877908	3.4840659319933147	4.513334054796228	4.410398470700573
SAMEA3136624	gtdb207	refMet4	5.07195522127649	6.087547110404409	3.998205961918897	5.04063703888662	4.981824437194853
SAMEA3136625	gtdb207	refMet4	5.563710368906399	6.42358512094237	4.650887217883932	5.540256100164146	5.464064950463522
SAMEA3136626	gtdb207	refMet4	3.9824629101744433	5.259838757953651	2.958509278611833	3.9412103387127857	3.9188857561325694
SAMEA3136627	gtdb207	refMet4	6.08004591006895	6.90016589310693	5.224443597752147	5.973372883606222	5.961372491993316
SAMEA3136628	gtdb207	refMet4	5.355368795176327	6.277109564536021	4.540220798337145	5.427443879625809	5.296098276614661
SAMEA3136629	gtdb207	refMet4	6.305089961787265	7.052038257887163	5.2821776322896365	6.304438148300997	6.221157382610692
SAMEA3136630	gtdb207	refMet4	6.262145721430351	6.927645553840743	4.453486179782029	6.219198590717801	6.144828062941533
SAMEA3136631	gtdb207	refMet4	5.118044997176195	6.148085701704895	3.941947649999879	5.137293216045914	5.037569935205674
SAMEA3136632	gtdb207	refMet4	5.842624309120232	6.651191632186489	5.368004379164586	5.769767950131803	5.7354479683036965
SAMEA3136633	gtdb207	refMet4	3.828278220408623	5.309456137170109	3.1528336075162704	4.206643656357514	3.7721923232314993
SAMEA3136634	gtdb207	refMet4	5.771401609218639	6.4438278686286665	4.697792334831655	5.72010631561672	5.648355603487319
SAMEA3136635	gtdb207	refMet4	3.939403389636168	5.181743008798752	3.524842695000724	4.412216923612577	3.926106903343512
SAMEA3136636	gtdb207	refMet4	3.854423796637028	5.044525603677154	3.504133156445246	4.034817962234211	3.789991744320705
SAMEA3136637	gtdb207	refMet4	5.723096490158043	6.464258800787501	4.694651649048623	5.76212435099275	5.673928002994709
SAMEA3136638	gtdb207	refMet4	5.78208460358622	6.525050316416035	4.895342655556229	5.732323119239579	5.719539453296599
SAMEA3136639	gtdb207	refMet4	3.463128083321376	4.409309538423991	2.811612782602848	3.858489691725503	3.4512637080684567
SAMEA3136640	gtdb207	refMet4	3.66255037638708	4.916111441976361	2.0799372276083523	3.934572858176813	3.548773100962244
SAMEA3136641	gtdb207	refMet4	5.969971232065608	6.548077050961116	4.914648829104083	5.974273843081666	5.88727252080594
SAMEA3136642	gtdb207	refMet4	6.35665636677628	7.2046014008571335	4.87989680619918	6.397879363276966	6.261047732010594
SAMEA3136643	gtdb207	refMet4	4.834515842945753	5.6482650224848285	4.199776615101525	4.89269774274984	4.8034618664889885
SAMEA3136644	gtdb207	refMet4	6.503739009379245	6.920357781870711	5.213028975757137	6.454306134577197	6.3807159461019225
SAMEA3136645	gtdb207	refMet4	5.200503224369858	6.316612659082432	3.976226340417953	5.035794152157465	5.094023778591737
SAMEA3136646	gtdb207	refMet4	3.5334211941516425	4.540297236475343	2.295315010177934	3.72002344587736	3.410229975158188
SAMEA3136648	gtdb207	refMet4	5.928288795080047	6.795568306147056	4.966559897253538	5.844134483190599	5.837026912311265
SAMEA3136649	gtdb207	refMet4	3.638821180193454	4.742341935438438	3.128572851279073	3.674798690307451	3.605072692224573
SAMEA3136650	gtdb207	refMet4	3.135573655955357	4.527587943986068	3.219208852053177	3.6199044085422014	3.0733334545185644
SAMEA3136651	gtdb207	refMet4	5.27565812827215	6.167096811614771	4.252296686143673	5.780239638748886	5.163896683947948
SAMEA3136652	gtdb207	refMet4	5.766989685519554	6.540634023140239	4.97538402709048	5.767080018289482	5.683802981505539
SAMEA3136653	gtdb207	refMet4	5.044638129279852	5.893779387289411	4.59659471039191	5.171085200016102	4.966992876340771
SAMEA3136654	gtdb207	refMet4	6.313049612623424	7.064052806908701	5.283294742060076	6.257127363773845	6.232062661180591
SAMEA3136655	gtdb207	refMet4	4.665871350282377	5.619979308407978	4.169869053269231	4.775213257223152	4.582941919122412
SAMEA3136656	gtdb207	refMet4	5.097126507950589	5.65912577532674	4.147114921614738	5.007256321126794	4.986511775962279
SAMEA3136657	gtdb207	refMet4	4.294678008262587	5.386521719254908	3.453468389718163	4.503469040041178	4.212292247518945
SAMEA3136658	gtdb207	refMet4	6.774134174151843	7.397256701618315	5.563921492920692	6.769619465450368	6.697895814660866
SAMEA3136659	gtdb207	refMet4	5.756272547251816	6.75703725648471	4.353600260439918	5.727422471684774	5.645786427798461
SAMEA3136660	gtdb207	refMet4	4.553579211186254	5.501126747334094	3.8445280362920977	4.849756161698417	4.476874504249519
SAMEA3136661	gtdb207	refMet4	4.329136638391232	5.500674554250491	3.830231760064546	4.520394414348003	4.294049195995708
SAMEA3136662	gtdb207	refMet4	4.853737688413646	5.85684948705216	3.928482077154392	4.904771321976177	4.774852668330949
SAMEA3136663	gtdb207	refMet4	4.911645326737996	6.128001653649856	3.783454699434699	4.804054191125524	4.808947064722191
SAMEA3136664	gtdb207	refMet4	5.592165744743862	6.635940091620933	4.957953223275562	5.537973995215592	5.538970311854656
SAMEA3136665	gtdb207	refMet4	3.808882969002583	4.558092783768542	3.782361155323612	4.0715724122794565	3.860911781466117
SAMEA3136666	gtdb207	refMet4	5.273126082351386	6.273683397865266	4.162133099983612	5.610619211176814	5.179103959428911
SAMEA3136667	gtdb207	refMet4	5.715733355653307	6.361752018253027	4.922088087958091	5.549686593831786	5.619344804553187
SAMEA3136668	gtdb207	refMet4	4.77792210826892	5.407093131872239	3.9121538870997217	4.730354376350097	4.702676735426008
SAMEA3136669	gtdb207	refMet4	5.402451295389146	6.034299170587427	4.225254213026734	5.382654846845851	5.354878295954687
SAMEA3136670	gtdb207	refMet4	5.831092581145824	6.470163509361046	4.936059748063922	5.752114088814082	5.757630532169423
SAMEA3136671	gtdb207	refMet4	5.7150713984194	6.401721411566791	4.5835510139912925	5.683263110503637	5.6079253827197535
SAMEA3136672	gtdb207	refMet4	5.844950347262467	6.686698962827191	4.565626628281894	5.767171821203655	5.7781211679993865
SAMEA3136673	gtdb207	refMet4	5.310697279641531	6.10512288614911	3.839753589793119	5.303726361983225	5.233050729639126
SAMEA3136674	gtdb207	refMet4	4.887547906230961	5.551678329857848	3.952423326858775	4.945604798500057	4.831504135744733
SAMEA3136675	gtdb207	refMet4	6.240953728101798	6.723457453350436	4.981918747287156	6.2031845175985145	6.117363172168691
SAMEA3136676	gtdb207	refMet4	5.832990461622509	6.740417264607962	4.100336030943369	5.817589238102528	5.72638717224561
SAMEA3136677	gtdb207	refMet4	1.897547924822497	3.770952874967519	1.6951997699901853	2.4408128031896354	1.8486899352304096
SAMEA3136678	gtdb207	refMet4	5.113874821165528	6.145218863522092	3.681174551609664	5.563370733917335	5.104145291789671
SAMEA3136679	gtdb207	refMet4	4.215152280856576	5.413895026316286	3.502823086511739	4.227539698558068	4.172423523572518
SAMEA3136680	gtdb207	refMet4	5.487523508901736	6.278791537223921	4.475953845603212	5.681677193048801	5.331016079062195
SAMEA3136681	gtdb207	refMet4	3.760215341182602	4.339622939257588	3.289360435643221	3.729291527273239	3.730782653916725
SAMEA3136682	gtdb207	refMet4	5.130438953067115	6.121240205757849	4.149448733653041	5.147808605146006	5.031086118537982
SAMEA3136683	gtdb207	refMet4	6.008711708647367	6.669384353978447	4.940847383775719	5.91224812581505	5.9078286899506285
SAMEA3136684	gtdb207	refMet4	6.363313620622636	7.182727510317318	5.367301794382096	6.300282936890856	6.250016238305131
SAMEA3136685	gtdb207	refMet4	5.408269647358171	6.592282171290482	4.161108325352542	5.347847213433105	5.293613627895772
SAMEA3136686	gtdb207	refMet4	4.729678667162116	5.7306484928418975	3.982162599535435	4.84610317882917	4.652219499477371
SAMEA3136687	gtdb207	refMet4	4.818673288264959	5.849518281611096	4.357582521219603	4.911339930484134	4.743642567362446
SAMEA3136688	gtdb207	refMet4	5.481994129693074	6.3934226023784095	4.538302759077154	5.664909108444904	5.386306759945599
SAMEA3136689	gtdb207	refMet4	6.223607336158008	7.314088148778744	4.983703309905137	6.159174241848371	6.134031967436757
SAMEA3136690	gtdb207	refMet4	3.2693208472988684	4.237317721962212	2.704682942629737	3.1455864844431587	3.2364931855138264
SAMEA3136691	gtdb207	refMet4	5.204720816017107	5.876390696477669	4.096516389663688	5.228675280057297	5.108326650951905
SAMEA3136692	gtdb207	refMet4	3.427137805457729	4.918685638743757	3.7781219362188496	3.861384350437395	3.3518938384734165
SAMEA3136693	gtdb207	refMet4	4.985377443872383	5.761839521353897	4.213448775340776	5.08465903497275	4.955433823864905
SAMEA3136694	gtdb207	refMet4	6.060744688447294	6.864925158638708	5.235127540418627	5.995484797339005	5.97452529820414
SAMEA3136695	gtdb207	refMet4	5.908815290289137	6.502639191554004	4.326024937113109	5.896706140620389	5.7996856837343085
SAMEA3136696	gtdb207	refMet4	5.526363726067263	6.469748889611613	3.633036621112204	6.179644954021675	5.373314283391523
SAMEA3136697	gtdb207	refMet4	5.450988873313719	6.46406885730898	4.909724853994359	5.333410165751307	5.363339994192836
SAMEA3136698	gtdb207	refMet4	5.779314276148994	6.289298625312172	4.630951641246127	5.930098764871951	5.7446858584888
SAMEA3136699	gtdb207	refMet4	6.502867943034228	7.513327835688135	4.964121265405716	6.42069609707248	6.430367244045306
SAMEA3136700	gtdb207	refMet4	6.415915957489705	6.948863226836298	5.338040603980285	6.373968567746423	6.300028200823404
SAMEA3136701	gtdb207	refMet4	5.660402376528901	6.493532474857053	4.782061573353402	5.780666314586501	5.574918248182462
SAMEA3136702	gtdb207	refMet4	2.6446005275638376	4.40148746744172	3.4074327072928767	3.111686624425749	2.6125061550373663
SAMEA3136703	gtdb207	refMet4	4.763265828939028	5.688083851790715	4.056583180553242	4.656464784180047	4.659258498099752
SAMEA3136704	gtdb207	refMet4	5.736095451485791	6.4600485022796565	4.957623493040675	5.645726430796862	5.656757845742116
SAMEA3136705	gtdb207	refMet4	6.281855266739122	7.139526283944458	5.261254520937368	6.267998487794759	6.1985047121037535
SAMEA3136706	gtdb207	refMet4	4.828726873986622	5.629616750630118	4.093326592644067	4.9152805985481685	4.734419620801688
SAMEA3136707	gtdb207	refMet4	6.041385810890005	6.68312821037936	5.07927676108063	5.980908274218529	5.939257336854476
SAMEA3136708	gtdb207	refMet4	4.803357514114077	5.651977966280848	3.910530257710054	4.984056819402678	4.769178199785508
SAMEA3136709	gtdb207	refMet4	6.090234225177537	6.902426418565029	5.158156629070652	6.135301850038638	5.984055389531204
SAMEA3136710	gtdb207	refMet4	3.429971333455448	5.02800938323418	2.765853896662525	3.6321781268803153	3.398463695393042
SAMEA3136711	gtdb207	refMet4	4.288136967132648	5.249713719692868	4.029032728296034	4.440787823936602	4.197844987168402
SAMEA3136712	gtdb207	refMet4	4.21732391012539	5.201019199485976	3.6434626520771167	4.599623188678078	4.1661225741455015
SAMEA3136713	gtdb207	refMet4	6.186136070706575	7.018447051881131	4.930219392613423	6.274398003916494	6.092830715993643
SAMEA3136714	gtdb207	refMet4	5.078711385588768	5.796519387754904	4.198252126555344	5.082031373625699	5.011971533793308
SAMEA3136715	gtdb207	refMet4	4.497955027604307	5.498868331790923	3.2894920221213826	4.536360698882557	4.39884308356424
SAMEA3136716	gtdb207	refMet4	5.452760354398468	6.269806512711847	4.3294342423277925	5.345293774335262	5.337019031277417
SAMEA3136717	gtdb207	refMet4	5.227965229637227	6.2115300019363895	4.413206013676085	5.271699374883523	5.149290793941898
SAMEA3136718	gtdb207	refMet4	6.543889447567763	7.202599473427098	5.25056395969565	6.489539970365911	6.448048072212443
SAMEA3136719	gtdb207	refMet4	5.152576554332689	6.217969702548335	3.4956722863180074	5.157109272965771	5.044955554489405
SAMEA3136720	gtdb207	refMet4	4.189741342807881	5.18745508834713	3.666859450477255	4.471565289942057	4.151252184010291
SAMEA3136721	gtdb207	refMet4	5.277791547236341	5.89595625339361	4.234735467361485	5.213722179990286	5.1639508541518415
SAMEA3136722	gtdb207	refMet4	3.2323799832550715	4.645562213041567	2.2652699719556297	3.420971176418953	3.136426369663468
SAMEA3136723	gtdb207	refMet4	5.182471536261581	6.048097748912763	3.795966151927631	5.2859431443960885	5.1851244575067446
SAMEA3136724	gtdb207	refMet4	5.091042640032768	6.096302174694372	4.567872572078865	5.372758127744648	5.023666668339564
SAMEA3136725	gtdb207	refMet4	5.351473618475643	6.48829968206762	4.547655848485616	5.243572080806484	5.227884264172733
SAMEA3136726	gtdb207	refMet4	5.524604347865627	6.4726501465199	4.342579968305459	5.447812807270518	5.437956843884406
SAMEA3136727	gtdb207	refMet4	6.397113930695123	6.973855612739751	5.294257996368136	6.448014505084965	6.299228206209152
SAMEA3136728	gtdb207	refMet4	5.798190264563622	6.340802261439867	4.569542301655569	5.758558336900677	5.680442853941572
SAMEA3136729	gtdb207	refMet4	6.790050942636536	7.34579565642507	5.517223848742589	6.768331906138558	6.71336240739498
SAMEA3136730	gtdb207	refMet4	5.054002066577242	5.967029507575233	4.499264448234624	5.158868432559852	5.006887026106985
SAMEA3136731	gtdb207	refMet4	5.54812829864481	6.371671079611004	4.915788574008667	5.230405460480736	5.465573960352143
SAMEA3136732	gtdb207	refMet4	5.940705200588426	6.758284291455294	4.896593646684973	5.820169803255646	5.882736192025976
SAMEA3136733	gtdb207	refMet4	5.22091495257546	5.98980364308861	4.395967683521572	5.145646562162831	5.132291411449882
SAMEA3136734	gtdb207	refMet4	5.774323409252106	6.893876997872683	4.593311324042781	5.689370148631296	5.614454751820793
SAMEA3136735	gtdb207	refMet4	3.4202221265821864	5.249438780164243	2.1607959671437644	3.47146267934284	3.3487384863061243
SAMEA3136736	gtdb207	refMet4	5.6294699117768	6.393509833498014	4.583896883987463	5.667167506496589	5.588467207739608
SAMEA3136737	gtdb207	refMet4	4.564511505712971	5.637833124988354	3.943238173340061	4.8548413171503775	4.46506188135278
SAMEA3136738	gtdb207	refMet4	6.108317151692929	6.594734020972382	4.614093281754014	6.056373570470879	6.007014102557485
SAMEA3136739	gtdb207	refMet4	5.666004953860169	6.509421482457063	4.966949693087852	5.594988705444313	5.548269698968311
SAMEA3136740	gtdb207	refMet4	5.843515902293028	6.620551856599578	4.892794793130856	5.851126490585566	5.757653324952761
SAMEA3136741	gtdb207	refMet4	5.830885394654845	6.678309427667369	4.781433486351448	5.900521534196462	5.736702627984082
SAMEA3136742	gtdb207	refMet4	5.252141593634836	6.181313600011085	4.660825787123675	5.27476355683522	5.212852365621707
SAMEA3136743	gtdb207	refMet4	6.254210734180259	7.245065634017861	4.808646854237024	6.188648004004093	6.1501966947313855
SAMEA3136744	gtdb207	refMet4	4.715436571202018	5.546608115595306	3.8840749372039314	4.803504637579881	4.64911584014016
SAMEA3136745	gtdb207	refMet4	4.136309868963541	4.437163245262037	2.9493073963490715	3.3652118019859603	4.0156304695014216
SAMEA3136746	gtdb207	refMet4	6.570568759545653	7.358669117265952	5.323993122309103	6.506167050710297	6.471272109113773
SAMEA3136747	gtdb207	refMet4	5.01919350329903	6.011605288895483	4.092651859614632	5.090784798509326	4.966344754255083
SAMEA3136748	gtdb207	refMet4	5.515626291356286	6.397932243158218	4.767169205322024	5.555686985173255	5.465826277580383
SAMEA3136749	gtdb207	refMet4	6.130657016965767	6.600366520919363	4.915669573782726	6.032524617750622	6.038218007723851
SAMEA3136750	gtdb207	refMet4	4.639189896118566	5.961146480863083	3.346586012583637	4.745876751014901	4.585607039379547
SAMEA3136751	gtdb207	refMet4	6.438927738795921	7.1089165856735415	4.716819369188645	6.447973611441079	6.353682724647764
SAMEA3136752	gtdb207	refMet4	6.420415280338279	7.079273268808389	5.431614167423936	6.448067846366101	6.347970059332987
SAMEA3136753	gtdb207	refMet4	5.666477132125912	6.291528498471505	4.59568112864032	5.831916317964408	5.595526064879193
SAMEA3136754	gtdb207	refMet4	6.115067215325906	6.970767112152629	4.745622721881458	6.173908947362016	6.0501931217393015
SAMEA3136755	gtdb207	refMet4	5.683121397159105	6.486772795609299	4.382483378272205	5.581546654151325	5.56394018799657
SAMEA3136756	gtdb207	refMet4	5.258499672919584	6.099578723914609	4.417575484592937	5.267396738447231	5.154266020786184
SAMEA3136757	gtdb207	refMet4	4.786936591567347	6.0947374875958005	3.0836438273445594	4.755160407882906	4.60344455494875
SAMEA3136758	gtdb207	refMet4	3.999666895245233	5.023266523705654	3.0545187593081606	4.109454217764849	3.931259585653524
SAMEA3136759	gtdb207	refMet4	6.5438277670528455	7.24281089126544	5.385749610658531	6.52928595835653	6.464931976382453
SAMEA3136760	gtdb207	refMet4	5.787716579297493	6.880379704584686	4.630397481261881	5.718354688984725	5.696834276348976
SAMEA3136761	gtdb207	refMet4	5.867691369175258	6.747030272214754	5.328296495600277	5.787925043801436	5.751938166701107
SAMEA3136762	gtdb207	refMet4	5.041680620893822	5.6009293757413925	4.126879223315977	5.293492646240107	4.941302665665007
SAMEA3136763	gtdb207	refMet4	5.271452806783597	6.663211958344373	4.18920510280995	5.179419383828634	5.152181056090431
SAMEA3136764	gtdb207	refMet4	5.07830656894095	6.058566145271549	4.224073900791918	5.058222176724295	5.024637927028127
SAMEA3136765	gtdb207	refMet4	3.1626420194256597	4.803203433799804	1.9928498193071635	3.8947962627458894	3.112966749734756
SAMEA3136766	gtdb207	refMet4	4.467552447222766	5.847686004004998	3.034418650826121	4.468337268377804	4.425210440254459
SAMEA3136767	gtdb207	refMet4	4.567927621115532	5.780372547773376	3.0270034096794776	5.098866186961664	4.447429606559257
SAMEA3136768	gtdb207	refMet4	1.755123985113035	3.58345057987256	1.9524029158270044	2.18067624886302	1.678357159049468
SAMEA3136769	gtdb207	refMet4	3.4049931588445546	5.0252966283158536	2.5414968602046195	3.725193511098764	3.3467876266886067
SAMEA3178936	gtdb207	refMet4	4.754430551215675	5.380573808908369	4.723173752148001	4.72094861025094	4.675895904020314
SAMEA3178937	gtdb207	refMet4	6.397108006290418	6.677964223889822	4.911251921674792	6.392573122899651	6.288627558815514
SAMEA3178938	gtdb207	refMet4	5.6794074280606415	6.423728312591646	5.22731783678427	5.585679893229417	5.572358375249219
SAMEA3178939	gtdb207	refMet4	5.875461799927344	6.484906258329238	4.764547127927512	5.828575430553471	5.75390996882239
SAMEA3178940	gtdb207	refMet4	4.453245558023516	5.492613773226567	4.446364589121719	4.61132048810187	4.374286146940992
SAMEA3178941	gtdb207	refMet4	5.608595295792713	6.652513656377853	4.950829456111948	5.57758624915022	5.534539764863091
SAMEA3178942	gtdb207	refMet4	5.122042566074291	5.973234439566324	3.840828679812188	5.033237419909923	5.055111696930749
SAMEA3178943	gtdb207	refMet4	5.8058989575259785	6.896853691285978	5.259950854436193	5.692811571748806	5.666959533214329
SAMEA3178944	gtdb207	refMet4	5.658198508353756	6.436412872108887	4.930009164677386	5.507015909739462	5.540561192113706
SAMEA2466887	uhgg	refKrak	7.000166315758862	7.042420187914039	5.882866844048572	6.726590046733479	6.603407466547131
SAMEA2466888	uhgg	refKrak	7.178379149248532	7.269140613905644	5.671703006601346	6.939483730884271	6.900568563603213
SAMEA2466889	uhgg	refKrak	7.25140021512931	7.281036755095002	5.917291531779124	6.933932075062841	6.68608014790913
SAMEA2466890	uhgg	refKrak	7.148854492332807	7.147702042356259	5.60803982921442	7.118816360575069	6.72794870485851
SAMEA2466891	uhgg	refKrak	7.173341659272211	7.212605895594882	5.792188995172135	6.95382562526614	6.807759314172975
SAMEA2466892	uhgg	refKrak	6.561634051007312	6.501708230225105	5.183505643759972	6.382954709224885	6.195636270948197
