taxonomy	msp
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900555165	msp_0034:0.22543193180895257,msp_0331:0.06561508142864832,msp_0653:0.1076783808361198,msp_0753:0.09049028248669223,msp_0786:0.2537919211773811,msp_0836:0.25699240226220593
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp900555175	msp_1390
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900555195	msp_0185
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter excrementipullorum	msp_1949
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555225	msp_1244
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp900555325	msp_0915c
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella sp900555335	msp_1603c
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__Avispirillum sp900555345	msp_0008:0.15991377858568753,msp_0173:0.2607347588682094,msp_0513:0.16317732508743624,msp_0606:0.13580787990291934,msp_0777:0.22133394959956754,msp_1003:0.05903230795617982
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555355	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900555375	msp_1712
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus sp900555435	msp_1256
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum intestinigallinarum	msp_0650:0.08869225732289138,msp_0952:0.07931346655723495,msp_1070:0.24702436113634932,msp_1128:0.24310699720041842,msp_1296c:0.23797066612933854,msp_1381:0.10389225165376748
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A sp900555495	msp_0186:0.2715389835330918,msp_0203:0.0922877591092861,msp_0381:0.08770203194857623,msp_0794:0.04468363020164802,msp_0939:0.05810710758732828,msp_0946:0.255724965507234,msp_1634:0.18995552211283553
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555515	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1840;f__UMGS1840;g__UMGS1840;s__UMGS1840 sp900555525	msp_0589c
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555555	msp_0785:0.03357416823545448,msp_0946:0.1671392126128806,msp_1159:0.4080762724553207,msp_1244:0.33462254341336295,msp_1531c:0.05658780328298133
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555585	msp_0110:0.1213846992076688,msp_0124:0.12235577680133015,msp_0471:0.026715235109460736,msp_0477:0.05206628800056603,msp_0484:0.12906727510688837,msp_0785:0.07163687166354225,msp_0946:0.1322077556071694,msp_1159:0.08312213097916452,msp_1436:0.26144396752420973
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA1255;g__UMGS1851;s__UMGS1851 sp900555605	msp_1486
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900555615	msp_1037
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp900555625	msp_0559
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900555635	msp_0007:0.4166076067964634,msp_0046:0.5833923932035365
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900555665	msp_1021
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1858;s__UMGS1858 sp900555705	msp_0034:0.10400711009680268,msp_0042:0.20323364295383087,msp_0081:0.052912901124074305,msp_0125:0.060694210112908764,msp_0225:0.058573888362239465,msp_0280:0.06757390647331403,msp_0346:0.09446070728840025,msp_0369:0.08516457419017674,msp_0374:0.05439294861470229,msp_0534:0.10398000337172741,msp_0576:0.0649560311619992,msp_1267:0.050050076249824015
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp900555715	msp_0062:0.3425906510519361,msp_0138:0.2523446365362142,msp_0786:0.40506471241184977
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900555735	msp_1626
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555745	msp_1244
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555765	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900555785	msp_0047:0.11162418959650922,msp_0093:0.09771321248056793,msp_0124:0.051827616079220144,msp_0468:0.15443933918908553,msp_0504:0.1277598959909167,msp_0521:0.15295698500180135,msp_0613:0.0830738683724684,msp_0673:0.07773877071596594,msp_0676:0.07248302047383526,msp_1509:0.07038310209962952
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pelethomonas;s__Pelethomonas sp900555795	msp_0028:0.10724425042857941,msp_0081:0.09399830878338283,msp_0089:0.01114447133070453,msp_0090:0.16113995791437058,msp_0147:0.06120820106824929,msp_0196:0.01115234172006237,msp_0314:0.10389286760268629,msp_0442:0.07354603783586042,msp_0487:0.1397496980142329,msp_0777:0.022624234778808476,msp_0855:0.031774076208467436,msp_1146:0.038991891050884735,msp_1172:0.02770476469404968,msp_1173c:0.017410932608167937,msp_1378:0.098417965961493
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555815	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1864;s__UMGS1864 sp900555835	msp_1005:0.27146431435135737,msp_1498:0.34953915557830917,msp_2020:0.13505687281162057,msp_2025:0.24393965725871297
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900555845	msp_0580
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__UBA4644 sp900555855	msp_1029
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__Protoclostridium;s__Protoclostridium sp900555875	msp_0711c:0.6768840158768372,msp_0929:0.3231159841231629
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900555925	msp_0430
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555955	msp_1244
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp900555975	msp_0058:0.070424228606053,msp_0110:0.20772709513954304,msp_0213:0.26792309053280733,msp_0226:0.07321691353353442,msp_0335:0.20377068065954876,msp_2101:0.1769379915285135
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella sp900555985	msp_0974c
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900556015	msp_0902
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp900556025	msp_0818:0.07109118205334033,msp_0985:0.05942857176879158,msp_1068:0.23815545987869013,msp_1426:0.20446523495864916,msp_1487:0.14954478983042796,msp_1597:0.15496762392396252,msp_1741:0.04374797591000294,msp_1860:0.07859916167613536
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1889;s__UMGS1889 sp900556055	msp_0127:0.25895540958401975,msp_0367:0.16384363057909399,msp_0420:0.09690617936787535,msp_0777:0.18375374264946492,msp_0905c:0.12036936707552012,msp_1347c:0.17617167074402584
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900556095	msp_1989
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1901;s__UMGS1901 sp900556135	msp_0529:0.07318533310952402,msp_0716:0.1393710798088203,msp_0790:0.10461118346298189,msp_1135:0.220590998676286,msp_1253:0.1468572059688176,msp_1359:0.10732143526218545,msp_1487:0.16806113784093385,msp_2025:0.04000162587045094
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900556145	msp_0841:0.5709980811960352,msp_0965:0.4290019188039647
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp900556195	msp_1082
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556205	msp_1244
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp900556245	msp_0281
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900556255	msp_0124:0.48662223885803074,msp_0301:0.36871708728212027,msp_0456:0.14466067385984896
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556285	msp_1244
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp900556295	msp_1835
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900556345	msp_0961
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556365	msp_1244
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900556395	msp_1732
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp900556405	msp_0172:0.5406360424028268,msp_0437c:0.45936395759717313
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556415	msp_1244
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01;s__QAMH01 sp900556425	msp_0518:0.24899913410944605,msp_0562:0.20263905445816477,msp_0584:0.2741722507538393,msp_0666:0.13600549150570518,msp_1634:0.13818406917284465
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1933;s__UMGS1933 sp900556455	msp_1338
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900556465	msp_1016
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556515	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900556525	msp_0327:0.22994324324663595,msp_0332:0.23079983233810009,msp_0538:0.1645846986545689,msp_0679:0.37467222576069503
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900556535	msp_0106:0.023598488374052873,msp_0173:0.03346334697588472,msp_0205:0.09035103683488874,msp_0311:0.04665961238193718,msp_0319:0.08549413505959093,msp_0452:0.04772282907462964,msp_0461:0.033797145948212745,msp_0513:0.03905664416493749,msp_0521:0.17449771062532157,msp_0763:0.03962764773460032,msp_0776:0.148386739327372,msp_0965:0.11889858775482134,msp_1199:0.02289299919802924,msp_1298:0.0955530765457212
d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp900556545	msp_0978
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555	msp_1145
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__UBA4716;s__UBA4716 sp900556575	msp_0152:0.08833537742123905,msp_0403:0.10526682467755616,msp_0405:0.13229667506311735,msp_0468:0.5587793775692192,msp_0947:0.11532174526886807
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp900556585	msp_1131
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556605	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__CAG-272 sp900556615	msp_0022:0.09577611235184234,msp_0093:0.3441954037644334,msp_0105:0.11742273902411375,msp_0144:0.0654053023780396,msp_0306:0.37720044248157086
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900556625	msp_0022:0.49341617178577457,msp_0023:0.5065838282142253
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp900556645	msp_2168
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum sp900556665	msp_0792
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556675	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900556695	msp_1413
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900556705	msp_1244
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas sp900556715	msp_0134:0.40357799258339744,msp_1882:0.5964220074166026
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__UMGS1976 sp900556765	msp_2007
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900556785	msp_0313:0.5979171953286803,msp_1219:0.4020828046713198
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900556795	msp_0251
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900556835	msp_1604
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900556845	msp_1482
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__UBA1174 sp900556855	msp_0041:0.06266687949966579,msp_0106:0.12325476299697298,msp_0743:0.23220316957465445,msp_0902:0.12443423441321196,msp_1281:0.08387992623392752,msp_1613:0.23674991662575556,msp_1853:0.13681111065581175
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900556865	msp_1176
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915	msp_0160:0.517789824804421,msp_0648:0.482210175195579
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900556935	msp_0269:0.11266564953434176,msp_0312:0.10914959309874643,msp_0459:0.10875123691955392,msp_0597:0.12034458238874989,msp_0643:0.15730836213920946,msp_0850:0.21133219089331753,msp_0867:0.18044838502608115
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900556945	msp_0586:0.912119502857407,msp_0811:0.08788049714259306
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900556965	msp_0065:0.15558610334829442,msp_0072:0.035590393833720216,msp_0076:0.09155643773957325,msp_0258:0.3067612604676424,msp_0346:0.1309555757867968,msp_0451:0.05152526799196763,msp_0506:0.1615314585630415,msp_0592:0.06649350226896382
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994;s__UMGS1994 sp900556975	msp_1179
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557035	msp_0224
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900557045	msp_1395
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3818;s__UBA3818 sp900557155	msp_0172:0.27042655409622857,msp_0634:0.1937190219247022,msp_1548:0.5358544239790691
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165	msp_0454:0.38287673635058694,msp_0621:0.11993475900456475,msp_0860:0.1873942326475904,msp_1866:0.13680077592847484,msp_1908:0.17299349606878303
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scybalocola;s__Scybalocola sp900557175	msp_1939
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS2016;s__UMGS2016 sp900557185	msp_1301
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900557195	msp_1675
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557255	msp_0041
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp900557275	msp_0015
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp900557285	msp_0172:0.032101520735214446,msp_0353:0.04730750424136866,msp_0356:0.07228454319397938,msp_0430:0.10355517891086483,msp_0432:0.049105414141278156,msp_0449:0.0574260537596614,msp_0929:0.14819626776686812,msp_0986:0.06501062689772989,msp_1200:0.31026519865607544,msp_1923:0.1147476916969597
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp900557315	msp_1296c
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900557355	msp_0008
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS2037;s__UMGS2037 sp900557385	msp_1077
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557405	msp_1014
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900557435	msp_0042:0.11738061216305262,msp_0179:0.20113868941093718,msp_0227:0.15476182249805553,msp_0694:0.25338837436709344,msp_0989:0.2733305015608612
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900557455	msp_1244
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__CAG-793 sp900557475	msp_1420
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900557505	msp_1244
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp900557555	msp_0920
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS2069;s__UMGS2069 sp900557585	msp_0392:0.4534732498161535,msp_0554:0.08152328086582535,msp_1047:0.04837047998038971,msp_1054:0.1829135797577762,msp_1101:0.08292082282352521,msp_1138:0.035107606437379625,msp_1431:0.11569098031895039
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS2055;s__UMGS2055 sp900557635	msp_0244:0.23629851679906116,msp_0312:0.19871731716708976,msp_0346:0.06760161897298148,msp_0615:0.1817452852114157,msp_0643:0.06051589687099759,msp_0692:0.0714451892824821,msp_0777:0.10172434093077214,msp_1599:0.08195183476520007
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp900557645	msp_1561
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS2068;s__UMGS2068 sp900557675	msp_1354
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495;s__GCA-900066495 sp900066495	msp_0422:0.6718309372596577,msp_1908:0.3281690627403422
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia;s__Lelliottia amnigena	msp_0108:0.36101876634245295,msp_0209:0.23630319251506013,msp_1352:0.20490254305923006,msp_1432:0.19777549808325684
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Atlantibacter;s__Atlantibacter hermannii	msp_0108:0.2985507246376812,msp_1352:0.7014492753623188
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Atlantibacter;s__Atlantibacter hermannii	msp_0108:0.2985507246376812,msp_1352:0.7014492753623188
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900751035	msp_0205
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900751665	msp_1244
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900751695	msp_1244
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900751755	msp_1244
