,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2466952,5.56952734974667,6.300738916135205,4.3408814331516155,5.625303293083739,5.496763880373121
SAMEA2466953,6.060272226270832,6.636647440165303,4.9452985403060215,6.05392392363955,5.93438464460975
SAMEA2466954,5.248724621618005,5.737209172199611,4.289895602808093,4.921611775217765,5.185582701727059
SAMEA2466955,6.0919743266608775,6.762579488102623,5.41706759142227,6.101908013679825,6.001732238819449
SAMEA2466956,5.3080460735775805,5.780355998180796,4.497445964109212,5.2352778032645215,5.2241933918698615
SAMEA2466957,5.938771530959174,6.538132465964776,4.937943347580436,5.858819561751724,5.842036121406478
SAMEA2466958,4.951135698916866,5.50058453962335,4.1486920689448965,4.920686814523509,4.861258743251218
SAMEA2466959,5.227198192478578,6.3513834462659675,4.144782680751259,5.177422299782413,5.0861804517654265
SAMEA2466960,5.1410009006756585,6.005240690586021,4.2777255937288485,5.333905344572615,5.077495879771293
SAMEA2466961,5.3805819361606035,6.445203593283378,4.6948622733290675,5.341078589211589,5.286660929931166
SAMEA2466962,5.356209933854593,6.462523433940733,3.9485534259909154,5.242879227035374,5.2630312109691415
SAMEA2466963,6.350561458712064,7.150289045130113,5.370821967233731,6.293656493622784,6.242385552977878
SAMEA2466964,6.377483069117295,7.419133952795979,5.199040888664354,6.3340037915152045,6.296527859888836
SAMEA2466965,6.084591011237867,7.083656794848708,5.007626930132197,6.005849133073825,6.005874399309116
SAMEA2466966,5.359335009166148,6.595219639407865,4.166566400570502,5.4243172576022145,5.278255901520893
SAMEA2466967,6.408292148765773,7.077408956081747,5.233379811914194,6.449551645614151,6.330217707858281
SAMEA2466968,5.395783383195981,6.17752241349335,4.643238546887168,5.311160038259618,5.30424024706973
SAMEA2466969,4.611442762772291,5.978672321697112,3.1160636227953438,4.500987458317753,4.4951969976914254
SAMEA2466970,5.427227503398156,6.142216585261539,4.344653497520412,5.524341938285229,5.34645212695668
SAMEA2466971,5.997355552168276,6.50135124357973,4.655832932662694,6.012333392724511,5.837157575438754
SAMEA2466972,6.0343654902220445,6.762255817314922,5.160433708409169,5.951673417204073,5.917177951564982
SAMEA2466973,5.898246068536451,6.660010313469144,4.6016834848663875,5.794789957394945,5.806377785099286
SAMEA2466974,5.268790978987219,6.3777945319678775,4.044754179832073,5.4496854142629125,5.145879170513197
SAMEA2466975,5.517697658897894,6.177914939081707,4.625048106183918,5.518404654177706,5.4194812564904495
SAMEA2466976,6.3223987652186935,7.121567520818454,5.36362256984824,6.299774549010337,6.238257650401568
SAMEA2466977,5.571766402827623,6.848032254268902,4.515903105585174,5.489349035951867,5.458357561295331
SAMEA2466979,5.865479247289515,6.628970688921107,4.7386628102900685,5.9070885659514865,5.760256771753739
SAMEA2466980,5.094067389547585,6.124443868796842,4.300844195909027,5.060637819102077,5.027679012882201
SAMEA2466981,4.791768420526476,5.894799322611428,4.153796380264041,4.879552952544281,4.705996235529686
SAMEA2466983,5.205370869378532,6.414752699776634,3.8936909558719783,5.114192352866244,5.08649154030743
SAMEA2466984,6.018638023157674,6.576835761749585,5.420420702847175,5.995842853948362,5.8760395163602315
SAMEA2466986,6.244262676891488,7.448537258940368,5.395261073328803,6.1592865824445395,6.145281340314206
SAMEA2466987,4.780768660860837,5.6333327010767915,3.731097037530573,4.891674004345338,4.7545281086569755
SAMEA2466988,6.335256980485914,7.190253169684483,5.316396788635976,6.1144860464721775,6.254577313239054
SAMEA2466989,5.282231567171748,6.323034702835946,4.0577793067867765,5.214685833632196,5.219269392764473
SAMEA2466991,6.309905616517077,6.90305408254846,5.3759024940940705,6.205499490821636,6.230404042402387
SAMEA2466992,5.97182924422903,6.787077033060436,5.07223185407342,5.836022892002557,5.908319051962924
SAMEA2466993,6.173295091596903,6.849689197861091,5.183437591315663,6.132261741059432,6.082653351756893
