		reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2466889	Lost_mOTUs_frac	0.0	0.0013440860215053765	0.0	0.0	0.1132286995515695
SAMEA3136759	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9592891093201076
SAMEA3136759	Kept_mOTUs	636.0	603.0	511.0	189.0	753.0
SAMEA3136759	Raw_mOTUs	636.0	603.0	511.0	189.0	888.0
SAMEA3136759	Lost_mOTUs	0.0	0.0	0.0	0.0	135.0
SAMEA3136759	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.04071089067989242
SAMEA3136759	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15202702702702703
SAMEA3136763	Kept_abundance	1.0	0.9997444731354775	0.9999999999999998	1.0	0.9563251464392148
SAMEA3136763	Kept_mOTUs	632.0	507.0	418.0	207.0	637.0
SAMEA3136763	Raw_mOTUs	632.0	508.0	418.0	207.0	707.0
SAMEA3136763	Lost_mOTUs	0.0	1.0	0.0	0.0	70.0
SAMEA3136763	Lost_abundance	0.0	0.00025552686452245954	2.220446049250313e-16	0.0	0.043674853560785154
SAMEA3136763	Lost_mOTUs_frac	0.0	0.001968503937007874	0.0	0.0	0.09900990099009901
SAMEA3136753	Kept_abundance	1.0	1.0	1.0000000000000002	1.0	0.9513558269509418
SAMEA3136753	Kept_mOTUs	468.0	455.0	386.0	143.0	636.0
SAMEA3136753	Raw_mOTUs	468.0	455.0	386.0	143.0	747.0
SAMEA3136753	Lost_mOTUs	0.0	0.0	0.0	0.0	111.0
SAMEA3136753	Lost_abundance	0.0	0.0	-2.220446049250313e-16	0.0	0.048644173049058215
SAMEA3136753	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14859437751004015
SAMEA2467003	Kept_abundance	1.0	0.9997266630176258	1.0	1.0	0.9674763277068751
SAMEA2467003	Kept_mOTUs	635.0	531.0	440.0	179.0	620.0
SAMEA2467003	Raw_mOTUs	635.0	532.0	440.0	179.0	696.0
SAMEA2467003	Lost_mOTUs	0.0	1.0	0.0	0.0	76.0
SAMEA2467003	Lost_abundance	0.0	0.0002733369823741949	0.0	0.0	0.03252367229312492
SAMEA2467003	Lost_mOTUs_frac	0.0	0.0018796992481203006	0.0	0.0	0.10919540229885058
SAMEA3136673	Kept_abundance	0.9999999999999998	0.9999999999999999	0.9999999999999999	1.0	0.9723711340206187
SAMEA3136673	Kept_mOTUs	465.0	432.0	370.0	141.0	641.0
SAMEA3136673	Raw_mOTUs	465.0	432.0	370.0	141.0	742.0
SAMEA3136673	Lost_mOTUs	0.0	0.0	0.0	0.0	101.0
SAMEA3136673	Lost_abundance	2.220446049250313e-16	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0276288659793813
SAMEA3136673	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13611859838274934
SAMEA2467002	Kept_abundance	1.0	0.9998310510892348	1.0	1.0	0.933587707538414
SAMEA2467002	Kept_mOTUs	398.0	379.0	329.0	119.0	485.0
SAMEA2467002	Raw_mOTUs	398.0	380.0	329.0	119.0	599.0
SAMEA2467002	Lost_mOTUs	0.0	1.0	0.0	0.0	114.0
SAMEA2467002	Lost_abundance	0.0	0.0001689489107652431	0.0	0.0	0.06641229246158598
SAMEA2467002	Lost_mOTUs_frac	0.0	0.002631578947368421	0.0	0.0	0.19031719532554256
SAMEA2467039	Kept_abundance	1.0	1.0	0.9999999999999998	1.0	0.9658773653189946
SAMEA2467039	Kept_mOTUs	784.0	693.0	603.0	195.0	738.0
SAMEA2467039	Raw_mOTUs	784.0	693.0	603.0	195.0	850.0
SAMEA2467039	Lost_mOTUs	0.0	0.0	0.0	0.0	112.0
SAMEA2467039	Lost_abundance	0.0	0.0	2.220446049250313e-16	0.0	0.034122634681005404
SAMEA2467039	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13176470588235295
SAMEA2466975	Kept_abundance	1.0	0.9999999999999998	1.0000000000000002	0.9999999999999999	0.9672097339657661
SAMEA2466975	Kept_mOTUs	373.0	366.0	327.0	166.0	512.0
SAMEA2466975	Raw_mOTUs	373.0	366.0	327.0	166.0	586.0
SAMEA2466975	Lost_mOTUs	0.0	0.0	0.0	0.0	74.0
SAMEA2466975	Lost_abundance	0.0	2.220446049250313e-16	-2.220446049250313e-16	1.1102230246251565e-16	0.03279026603423385
SAMEA2466975	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12627986348122866
SAMEA3136689	Kept_abundance	1.0	1.0	1.0	1.0	0.9568875960939125
SAMEA3136689	Kept_mOTUs	558.0	542.0	465.0	180.0	787.0
SAMEA3136689	Raw_mOTUs	558.0	542.0	465.0	180.0	919.0
SAMEA3136689	Lost_mOTUs	0.0	0.0	0.0	0.0	132.0
SAMEA3136689	Lost_abundance	0.0	0.0	0.0	0.0	0.043112403906087504
SAMEA3136689	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14363438520130578
SAMEA3136676	Kept_abundance	0.9999999999999998	1.0	1.0	1.0	0.9583333333333335
SAMEA3136676	Kept_mOTUs	562.0	558.0	457.0	163.0	732.0
SAMEA3136676	Raw_mOTUs	562.0	558.0	457.0	163.0	860.0
SAMEA3136676	Lost_mOTUs	0.0	0.0	0.0	0.0	128.0
SAMEA3136676	Lost_abundance	2.220446049250313e-16	0.0	0.0	0.0	0.04166666666666652
SAMEA3136676	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14883720930232558
SAMEA3136664	Kept_abundance	1.0	0.9999124275736394	1.0	0.9999999999999999	0.9525866502108403
SAMEA3136664	Kept_mOTUs	422.0	404.0	336.0	144.0	627.0
SAMEA3136664	Raw_mOTUs	422.0	405.0	336.0	144.0	738.0
SAMEA3136664	Lost_mOTUs	0.0	1.0	0.0	0.0	111.0
SAMEA3136664	Lost_abundance	0.0	8.75724263605937e-05	0.0	1.1102230246251565e-16	0.047413349789159676
SAMEA3136664	Lost_mOTUs_frac	0.0	0.0024691358024691358	0.0	0.0	0.15040650406504066
SAMEA3136754	Kept_abundance	1.0000000000000002	0.9999999999999999	1.0	1.0	0.95386210471747
SAMEA3136754	Kept_mOTUs	669.0	618.0	538.0	164.0	759.0
SAMEA3136754	Raw_mOTUs	669.0	618.0	538.0	164.0	914.0
SAMEA3136754	Lost_mOTUs	0.0	0.0	0.0	0.0	155.0
SAMEA3136754	Lost_abundance	-2.220446049250313e-16	1.1102230246251565e-16	0.0	0.0	0.046137895282529984
SAMEA3136754	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.16958424507658643
SAMEA2467076	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9615226337448559
SAMEA2467076	Kept_mOTUs	559.0	516.0	457.0	190.0	625.0
SAMEA2467076	Raw_mOTUs	559.0	516.0	457.0	190.0	717.0
SAMEA2467076	Lost_mOTUs	0.0	0.0	0.0	0.0	92.0
SAMEA2467076	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	0.038477366255144085
SAMEA2467076	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12831241283124128
SAMEA3136674	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9773993808049537
SAMEA3136674	Kept_mOTUs	400.0	378.0	322.0	120.0	477.0
SAMEA3136674	Raw_mOTUs	400.0	378.0	322.0	120.0	548.0
SAMEA3136674	Lost_mOTUs	0.0	0.0	0.0	0.0	71.0
SAMEA3136674	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	0.0226006191950463
SAMEA3136674	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12956204379562045
SAMEA3136685	Kept_abundance	1.0000000000000002	1.0	0.9999999999999998	1.0000000000000002	0.9588460345362426
SAMEA3136685	Kept_mOTUs	573.0	507.0	426.0	160.0	765.0
SAMEA3136685	Raw_mOTUs	573.0	507.0	426.0	160.0	887.0
SAMEA3136685	Lost_mOTUs	0.0	0.0	0.0	0.0	122.0
SAMEA3136685	Lost_abundance	-2.220446049250313e-16	0.0	2.220446049250313e-16	-2.220446049250313e-16	0.04115396546375738
SAMEA3136685	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1375422773393461
SAMEA3136671	Kept_abundance	1.0000000000000002	1.0	1.0	0.9999999999999998	0.9687435527130184
SAMEA3136671	Kept_mOTUs	482.0	465.0	400.0	148.0	572.0
SAMEA3136671	Raw_mOTUs	482.0	465.0	400.0	148.0	657.0
SAMEA3136671	Lost_mOTUs	0.0	0.0	0.0	0.0	85.0
SAMEA3136671	Lost_abundance	-2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.031256447286981626
SAMEA3136671	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1293759512937595
SAMEA2466921	Kept_abundance	0.9999999999999999	0.9998686732091258	1.0000000000000002	1.0	0.9572236503856042
SAMEA2466921	Kept_mOTUs	473.0	448.0	403.0	170.0	553.0
SAMEA2466921	Raw_mOTUs	473.0	449.0	403.0	170.0	634.0
SAMEA2466921	Lost_mOTUs	0.0	1.0	0.0	0.0	81.0
SAMEA2466921	Lost_abundance	1.1102230246251565e-16	0.00013132679087424215	-2.220446049250313e-16	0.0	0.0427763496143958
SAMEA2466921	Lost_mOTUs_frac	0.0	0.0022271714922048997	0.0	0.0	0.1277602523659306
SAMEA3136688	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9548879942190565
SAMEA3136688	Kept_mOTUs	540.0	480.0	430.0	165.0	586.0
SAMEA3136688	Raw_mOTUs	540.0	480.0	430.0	165.0	683.0
SAMEA3136688	Lost_mOTUs	0.0	0.0	0.0	0.0	97.0
SAMEA3136688	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	0.04511200578094354
SAMEA3136688	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14202049780380674
SAMEA3136679	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9424778761061949
SAMEA3136679	Kept_mOTUs	281.0	255.0	234.0	115.0	403.0
SAMEA3136679	Raw_mOTUs	281.0	255.0	234.0	115.0	470.0
SAMEA3136679	Lost_mOTUs	0.0	0.0	0.0	0.0	67.0
SAMEA3136679	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.057522123893805066
SAMEA3136679	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1425531914893617
SAMEA2466935	Kept_abundance	0.9999999999999999	0.9998823418726465	1.0000000000000002	0.9999999999999999	0.9751827824116979
SAMEA2466935	Kept_mOTUs	544.0	488.0	427.0	169.0	586.0
SAMEA2466935	Raw_mOTUs	544.0	489.0	427.0	169.0	659.0
SAMEA2466935	Lost_mOTUs	0.0	1.0	0.0	0.0	73.0
SAMEA2466935	Lost_abundance	1.1102230246251565e-16	0.00011765812735353709	-2.220446049250313e-16	1.1102230246251565e-16	0.024817217588302132
SAMEA2466935	Lost_mOTUs_frac	0.0	0.002044989775051125	0.0	0.0	0.11077389984825493
SAMEA2466947	Kept_abundance	1.0	1.0	1.0	1.0	0.9701938943894389
SAMEA2466947	Kept_mOTUs	548.0	518.0	457.0	172.0	611.0
SAMEA2466947	Raw_mOTUs	548.0	518.0	457.0	172.0	705.0
SAMEA2466947	Lost_mOTUs	0.0	0.0	0.0	0.0	94.0
SAMEA2466947	Lost_abundance	0.0	0.0	0.0	0.0	0.029806105610561073
SAMEA2466947	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13333333333333333
SAMEA3136670	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9757076685537829
SAMEA3136670	Kept_mOTUs	444.0	422.0	370.0	133.0	635.0
SAMEA3136670	Raw_mOTUs	444.0	422.0	370.0	133.0	728.0
SAMEA3136670	Lost_mOTUs	0.0	0.0	0.0	0.0	93.0
SAMEA3136670	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.02429233144621712
SAMEA3136670	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12774725274725274
SAMEA3136733	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9718222314306434
SAMEA3136733	Kept_mOTUs	473.0	440.0	384.0	164.0	561.0
SAMEA3136733	Raw_mOTUs	473.0	440.0	384.0	164.0	648.0
SAMEA3136733	Lost_mOTUs	0.0	0.0	0.0	0.0	87.0
SAMEA3136733	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	0.02817776856935661
SAMEA3136733	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13425925925925927
SAMEA3136644	Kept_abundance	1.0	0.9998222001426497	1.0	1.0000000000000002	0.9682308970099668
SAMEA3136644	Kept_mOTUs	678.0	618.0	550.0	204.0	676.0
SAMEA3136644	Raw_mOTUs	678.0	619.0	550.0	204.0	781.0
SAMEA3136644	Lost_mOTUs	0.0	1.0	0.0	0.0	105.0
SAMEA3136644	Lost_abundance	0.0	0.00017779985735033588	0.0	-2.220446049250313e-16	0.031769102990033216
SAMEA3136644	Lost_mOTUs_frac	0.0	0.0016155088852988692	0.0	0.0	0.13444302176696543
SAMEA2466891	Kept_abundance	1.0	1.0	1.0	1.0	0.9598472336911642
SAMEA2466891	Kept_mOTUs	472.0	456.0	407.0	174.0	621.0
SAMEA2466891	Raw_mOTUs	472.0	456.0	407.0	174.0	719.0
SAMEA2466891	Lost_mOTUs	0.0	0.0	0.0	0.0	98.0
SAMEA2466891	Lost_abundance	0.0	0.0	0.0	0.0	0.0401527663088358
SAMEA2466891	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13630041724617525
SAMEA3136700	Kept_abundance	1.0	0.9998840906295351	1.0	1.0	0.9693961952026466
SAMEA3136700	Kept_mOTUs	720.0	657.0	567.0	192.0	696.0
SAMEA3136700	Raw_mOTUs	720.0	658.0	567.0	192.0	800.0
SAMEA3136700	Lost_mOTUs	0.0	1.0	0.0	0.0	104.0
SAMEA3136700	Lost_abundance	0.0	0.00011590937046490613	0.0	0.0	0.030603804797353362
SAMEA3136700	Lost_mOTUs_frac	0.0	0.001519756838905775	0.0	0.0	0.13
SAMEA2466901	Kept_abundance	1.0	0.9999195500234537	0.9999999999999997	1.0	0.9747147702744373
SAMEA2466901	Kept_mOTUs	385.0	391.0	354.0	157.0	517.0
SAMEA2466901	Raw_mOTUs	385.0	392.0	354.0	157.0	590.0
SAMEA2466901	Lost_mOTUs	0.0	1.0	0.0	0.0	73.0
SAMEA2466901	Lost_abundance	0.0	8.044997654632624e-05	3.3306690738754696e-16	0.0	0.025285229725562686
SAMEA2466901	Lost_mOTUs_frac	0.0	0.002551020408163265	0.0	0.0	0.12372881355932204
SAMEA3136626	Kept_abundance	0.9999999999999999	1.0	1.0	1.0000000000000002	0.9289527720739222
SAMEA3136626	Kept_mOTUs	352.0	323.0	290.0	96.0	391.0
SAMEA3136626	Raw_mOTUs	352.0	323.0	290.0	96.0	453.0
SAMEA3136626	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA3136626	Lost_abundance	1.1102230246251565e-16	0.0	0.0	-2.220446049250313e-16	0.07104722792607776
SAMEA3136626	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1368653421633554
SAMEA3136707	Kept_abundance	1.0	0.9999999999999999	0.9999999999999998	1.0	0.9645889418098985
SAMEA3136707	Kept_mOTUs	544.0	504.0	439.0	140.0	625.0
SAMEA3136707	Raw_mOTUs	544.0	504.0	439.0	140.0	740.0
SAMEA3136707	Lost_mOTUs	0.0	0.0	0.0	0.0	115.0
SAMEA3136707	Lost_abundance	0.0	1.1102230246251565e-16	2.220446049250313e-16	0.0	0.035411058190101485
SAMEA3136707	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1554054054054054
SAMEA2467058	Kept_abundance	1.0	0.9998853649245212	1.0	1.0000000000000002	0.9618508997429306
SAMEA2467058	Kept_mOTUs	423.0	402.0	351.0	144.0	509.0
SAMEA2467058	Raw_mOTUs	423.0	403.0	351.0	144.0	584.0
SAMEA2467058	Lost_mOTUs	0.0	1.0	0.0	0.0	75.0
SAMEA2467058	Lost_abundance	0.0	0.00011463507547881946	0.0	-2.220446049250313e-16	0.03814910025706941
SAMEA2467058	Lost_mOTUs_frac	0.0	0.0024813895781637717	0.0	0.0	0.1284246575342466
SAMEA2466916	Kept_abundance	0.9999999999999999	0.999778295916322	0.9999999999999999	1.0	0.9697686375321337
SAMEA2466916	Kept_mOTUs	453.0	418.0	348.0	167.0	541.0
SAMEA2466916	Raw_mOTUs	453.0	419.0	348.0	167.0	604.0
SAMEA2466916	Lost_mOTUs	0.0	1.0	0.0	0.0	63.0
SAMEA2466916	Lost_abundance	1.1102230246251565e-16	0.00022170408367805372	1.1102230246251565e-16	0.0	0.030231362467866285
SAMEA2466916	Lost_mOTUs_frac	0.0	0.002386634844868735	0.0	0.0	0.10430463576158941
SAMEA2466912	Kept_abundance	1.0	1.0	1.0000000000000002	1.0	0.9775545762017015
SAMEA2466912	Kept_mOTUs	452.0	422.0	368.0	157.0	509.0
SAMEA2466912	Raw_mOTUs	452.0	422.0	368.0	157.0	580.0
SAMEA2466912	Lost_mOTUs	0.0	0.0	0.0	0.0	71.0
SAMEA2466912	Lost_abundance	0.0	0.0	-2.220446049250313e-16	0.0	0.022445423798298503
SAMEA2466912	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12241379310344827
SAMEA2466973	Kept_abundance	0.9999999999999999	1.0	0.9999999999999998	0.9999999999999999	0.9272145364443525
SAMEA2466973	Kept_mOTUs	497.0	481.0	416.0	151.0	575.0
SAMEA2466973	Raw_mOTUs	497.0	481.0	416.0	151.0	681.0
SAMEA2466973	Lost_mOTUs	0.0	0.0	0.0	0.0	106.0
SAMEA2466973	Lost_abundance	1.1102230246251565e-16	0.0	2.220446049250313e-16	1.1102230246251565e-16	0.07278546355564752
SAMEA2466973	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15565345080763582
SAMEA2467067	Kept_abundance	1.0	0.999780103558342	0.9999999999999998	1.0	0.9791195227319482
SAMEA2467067	Kept_mOTUs	633.0	573.0	491.0	205.0	634.0
SAMEA2467067	Raw_mOTUs	633.0	574.0	491.0	205.0	704.0
SAMEA2467067	Lost_mOTUs	0.0	1.0	0.0	0.0	70.0
SAMEA2467067	Lost_abundance	0.0	0.00021989644165798516	2.220446049250313e-16	0.0	0.020880477268051756
SAMEA2467067	Lost_mOTUs_frac	0.0	0.0017421602787456446	0.0	0.0	0.09943181818181818
SAMEA2467006	Kept_abundance	0.9999999999999999	0.9999999999999998	1.0	1.0	0.9753404869995872
SAMEA2467006	Kept_mOTUs	394.0	394.0	355.0	146.0	515.0
SAMEA2467006	Raw_mOTUs	394.0	394.0	355.0	146.0	580.0
SAMEA2467006	Lost_mOTUs	0.0	0.0	0.0	0.0	65.0
SAMEA2467006	Lost_abundance	1.1102230246251565e-16	2.220446049250313e-16	0.0	0.0	0.024659513000412803
SAMEA2467006	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11206896551724138
SAMEA3136641	Kept_abundance	0.9999999999999999	0.9999165877223741	0.9999999999999999	1.0	0.9569914600267516
SAMEA3136641	Kept_mOTUs	626.0	549.0	479.0	170.0	667.0
SAMEA3136641	Raw_mOTUs	626.0	550.0	479.0	170.0	780.0
SAMEA3136641	Lost_mOTUs	0.0	1.0	0.0	0.0	113.0
SAMEA3136641	Lost_abundance	1.1102230246251565e-16	8.341227762587167e-05	1.1102230246251565e-16	0.0	0.04300853997324838
SAMEA3136641	Lost_mOTUs_frac	0.0	0.0018181818181818182	0.0	0.0	0.14487179487179488
SAMEA2467069	Kept_abundance	1.0	0.9998603393529265	1.0	0.9999999999999999	0.9724300502203544
SAMEA2467069	Kept_mOTUs	504.0	431.0	365.0	141.0	505.0
SAMEA2467069	Raw_mOTUs	504.0	432.0	365.0	141.0	579.0
SAMEA2467069	Lost_mOTUs	0.0	1.0	0.0	0.0	74.0
SAMEA2467069	Lost_abundance	0.0	0.0001396606470734918	0.0	1.1102230246251565e-16	0.027569949779645553
SAMEA2467069	Lost_mOTUs_frac	0.0	0.0023148148148148147	0.0	0.0	0.12780656303972365
SAMEA3136713	Kept_abundance	0.9999999999999999	0.9999999999999999	1.0	1.0	0.9539823008849557
SAMEA3136713	Kept_mOTUs	528.0	510.0	440.0	166.0	638.0
SAMEA3136713	Raw_mOTUs	528.0	510.0	440.0	166.0	750.0
SAMEA3136713	Lost_mOTUs	0.0	0.0	0.0	0.0	112.0
SAMEA3136713	Lost_abundance	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0	0.046017699115044275
SAMEA3136713	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14933333333333335
SAMEA2466993	Kept_abundance	1.0	1.0	1.0	1.0	0.9586520570601611
SAMEA2466993	Kept_mOTUs	624.0	563.0	501.0	177.0	646.0
SAMEA2466993	Raw_mOTUs	624.0	563.0	501.0	177.0	761.0
SAMEA2466993	Lost_mOTUs	0.0	0.0	0.0	0.0	115.0
SAMEA2466993	Lost_abundance	0.0	0.0	0.0	0.0	0.0413479429398389
SAMEA2466993	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15111695137976347
SAMEA3136739	Kept_abundance	0.9999999999999998	0.9997659102177558	1.0	0.9999999999999999	0.9682000617474529
SAMEA3136739	Kept_mOTUs	536.0	486.0	439.0	183.0	609.0
SAMEA3136739	Raw_mOTUs	536.0	487.0	439.0	183.0	695.0
SAMEA3136739	Lost_mOTUs	0.0	1.0	0.0	0.0	86.0
SAMEA3136739	Lost_abundance	2.220446049250313e-16	0.00023408978224415122	0.0	1.1102230246251565e-16	0.03179993825254712
SAMEA3136739	Lost_mOTUs_frac	0.0	0.002053388090349076	0.0	0.0	0.1237410071942446
SAMEA3178936	Kept_abundance	1.0000000000000002	1.0	1.0	0.9999999999999999	0.9539534406727516
SAMEA3178936	Kept_mOTUs	356.0	336.0	289.0	125.0	536.0
SAMEA3178936	Raw_mOTUs	356.0	336.0	289.0	125.0	624.0
SAMEA3178936	Lost_mOTUs	0.0	0.0	0.0	0.0	88.0
SAMEA3178936	Lost_abundance	-2.220446049250313e-16	0.0	0.0	1.1102230246251565e-16	0.04604655932724844
SAMEA3178936	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14102564102564102
SAMEA3136682	Kept_abundance	0.9999999999999998	1.0	1.0	0.9999999999999998	0.9093807858465337
SAMEA3136682	Kept_mOTUs	438.0	411.0	371.0	145.0	498.0
SAMEA3136682	Raw_mOTUs	438.0	411.0	371.0	145.0	564.0
SAMEA3136682	Lost_mOTUs	0.0	0.0	0.0	0.0	66.0
SAMEA3136682	Lost_abundance	2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.0906192141534663
SAMEA3136682	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11702127659574468
SAMEA3136751	Kept_abundance	1.0	0.9998838693748102	1.0	0.9999999999999998	0.9511157239231965
SAMEA3136751	Kept_mOTUs	617.0	568.0	500.0	165.0	659.0
SAMEA3136751	Raw_mOTUs	617.0	569.0	500.0	165.0	759.0
SAMEA3136751	Lost_mOTUs	0.0	1.0	0.0	0.0	100.0
SAMEA3136751	Lost_abundance	0.0	0.0001161306251897809	0.0	2.220446049250313e-16	0.04888427607680346
SAMEA3136751	Lost_mOTUs_frac	0.0	0.0017574692442882249	0.0	0.0	0.13175230566534915
SAMEA2466945	Kept_abundance	1.0	0.9999076179686383	1.0	0.9999999999999999	0.966113914924297
SAMEA2466945	Kept_mOTUs	557.0	521.0	462.0	193.0	635.0
SAMEA2466945	Raw_mOTUs	557.0	522.0	462.0	193.0	731.0
SAMEA2466945	Lost_mOTUs	0.0	1.0	0.0	0.0	96.0
SAMEA2466945	Lost_abundance	0.0	9.23820313617485e-05	0.0	1.1102230246251565e-16	0.03388608507570301
SAMEA2466945	Lost_mOTUs_frac	0.0	0.0019157088122605363	0.0	0.0	0.13132694938440492
SAMEA3136684	Kept_abundance	1.0000000000000002	0.9999999999999999	0.9999999999999999	1.0	0.9644490644490643
SAMEA3136684	Kept_mOTUs	687.0	646.0	566.0	196.0	833.0
SAMEA3136684	Raw_mOTUs	687.0	646.0	566.0	196.0	975.0
SAMEA3136684	Lost_mOTUs	0.0	0.0	0.0	0.0	142.0
SAMEA3136684	Lost_abundance	-2.220446049250313e-16	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.03555093555093569
SAMEA3136684	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14564102564102563
SAMEA3136743	Kept_abundance	0.9999999999999999	1.0	0.9999999999999998	1.0	0.9606095159116825
SAMEA3136743	Kept_mOTUs	592.0	573.0	496.0	170.0	704.0
SAMEA3136743	Raw_mOTUs	592.0	573.0	496.0	170.0	814.0
SAMEA3136743	Lost_mOTUs	0.0	0.0	0.0	0.0	110.0
SAMEA3136743	Lost_abundance	1.1102230246251565e-16	0.0	2.220446049250313e-16	0.0	0.03939048408831747
SAMEA3136743	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13513513513513514
SAMEA2467075	Kept_abundance	0.9999999999999998	1.0	1.0	1.0	0.9620436446375009
SAMEA2467075	Kept_mOTUs	573.0	530.0	456.0	163.0	627.0
SAMEA2467075	Raw_mOTUs	573.0	530.0	456.0	163.0	715.0
SAMEA2467075	Lost_mOTUs	0.0	0.0	0.0	0.0	88.0
SAMEA2467075	Lost_abundance	2.220446049250313e-16	0.0	0.0	0.0	0.037956355362499083
SAMEA2467075	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12307692307692308
SAMEA2467001	Kept_abundance	1.0	0.9986191045122006	1.0	1.0	0.9419872454227525
SAMEA2467001	Kept_mOTUs	251.0	222.0	202.0	108.0	395.0
SAMEA2467001	Raw_mOTUs	251.0	223.0	202.0	108.0	471.0
SAMEA2467001	Lost_mOTUs	0.0	1.0	0.0	0.0	76.0
SAMEA2467001	Lost_abundance	0.0	0.001380895487799405	0.0	0.0	0.05801275457724753
SAMEA2467001	Lost_mOTUs_frac	0.0	0.004484304932735426	0.0	0.0	0.1613588110403397
SAMEA3136710	Kept_abundance	1.0	1.0	1.0	1.0	0.9609383073266508
SAMEA3136710	Kept_mOTUs	265.0	260.0	218.0	74.0	381.0
SAMEA3136710	Raw_mOTUs	265.0	260.0	218.0	74.0	443.0
SAMEA3136710	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA3136710	Lost_abundance	0.0	0.0	0.0	0.0	0.039061692673349246
SAMEA3136710	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1399548532731377
SAMEA3136744	Kept_abundance	0.9999999999999999	1.0	1.0	1.0000000000000002	0.9525028150271266
SAMEA3136744	Kept_mOTUs	428.0	384.0	348.0	126.0	453.0
SAMEA3136744	Raw_mOTUs	428.0	384.0	348.0	126.0	520.0
SAMEA3136744	Lost_mOTUs	0.0	0.0	0.0	0.0	67.0
SAMEA3136744	Lost_abundance	1.1102230246251565e-16	0.0	0.0	-2.220446049250313e-16	0.04749718497287336
SAMEA3136744	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12884615384615383
SAMEA2466960	Kept_abundance	1.0000000000000002	0.9998911343353113	1.0	1.0000000000000002	0.9644564539596756
SAMEA2466960	Kept_mOTUs	662.0	525.0	465.0	192.0	668.0
SAMEA2466960	Raw_mOTUs	662.0	526.0	465.0	192.0	770.0
SAMEA2466960	Lost_mOTUs	0.0	1.0	0.0	0.0	102.0
SAMEA2466960	Lost_abundance	-2.220446049250313e-16	0.00010886566468870651	0.0	-2.220446049250313e-16	0.03554354604032439
SAMEA2466960	Lost_mOTUs_frac	0.0	0.0019011406844106464	0.0	0.0	0.13246753246753246
SAMEA2466988	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9665593519576281
SAMEA2466988	Kept_mOTUs	646.0	591.0	536.0	179.0	690.0
