,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA3136716,5.461244630023691,6.069405721413177,4.9579111062927,5.347297037173555,5.337019031277415
SAMEA3136717,5.227965229637225,5.983590747347329,4.779614175136885,5.339227751701406,5.149607857654196
SAMEA3136718,6.546060110911243,6.988898687314389,5.404745416131809,6.494426617013807,6.44852451350432
SAMEA3136719,5.152576554332687,5.996757227914413,4.351882277197212,5.170393862937172,5.044955554489404
SAMEA3136720,4.1927000036328925,4.978794288167488,4.1196176614841455,4.489944018582949,4.15125218401029
SAMEA3136721,5.278352998539434,5.693705762788917,4.78476913383529,5.228948229190712,5.163950854151837
SAMEA3136722,3.2323799832550715,4.28189099062639,2.348722679430903,3.4299157046295594,3.136426369663468
SAMEA3136723,5.182492024029524,5.690115265673104,3.948887470376268,5.265445533680071,5.185124457506745
SAMEA3136724,5.091042640032767,5.916099845447366,4.799034219725865,5.409122222885764,5.024404496991464
SAMEA3136725,5.355497254882098,6.278255311923702,4.767460158413296,5.255643824668893,5.231915123005536
SAMEA3136726,5.524895567903424,6.310562792358485,4.992267704904631,5.477269017201124,5.437956843884258
SAMEA3136727,6.3978014243937915,6.749420779368646,5.552073313530698,6.4326261430792435,6.299228206209154
SAMEA3136728,5.812656505203889,6.2099429598326275,5.083386779623931,5.789279358162286,5.6900421780528285
SAMEA3136729,6.798404811155565,7.209373443855903,5.784067244304803,6.783383122417347,6.718363876389794
SAMEA3136730,5.054002066577243,5.712669036332595,5.1467588781405516,5.169528770847522,5.006887026106985
SAMEA3136731,5.551761237539947,6.099402547815429,5.305667709667137,5.215273997650874,5.46676753941421
SAMEA3136732,5.941083464167246,6.525365099001731,5.212545628837958,5.808687065205447,5.882736192025976
SAMEA3136733,5.220914952575461,5.841795621807359,4.960353423651449,5.211940282829405,5.132291411449881
SAMEA3136734,5.774323409252108,6.338096245942097,5.095496828407542,5.692428007612526,5.614454751820792
SAMEA3136735,3.4202221265821864,4.257260014739737,2.8933408864670698,3.4786297529927617,3.3487384863061243
SAMEA3136736,5.6319898117417,6.29374696249761,4.797985409255037,5.685732050364632,5.588467207739608
SAMEA3136737,4.5645115057129715,5.458885047832331,4.400042582421719,4.874451367418992,4.46506188135278
SAMEA3136738,6.110410290507499,6.45488174186167,4.646360650293202,6.051628969205776,6.007731056274858
SAMEA3136739,5.66600495386017,6.287213718949198,5.2678162218628355,5.617694638451989,5.54826969896831
SAMEA3136740,5.843515902293027,6.3767870416728325,5.148276248458839,5.851371026891564,5.757653324952762
SAMEA3136741,5.830885394654847,6.446585274926493,5.580897332551591,5.8785011229052,5.7367026279840845
SAMEA3136742,5.252265274026973,5.927745226733108,5.146532246662876,5.255365283293403,5.212852365621707
SAMEA3136743,6.254905792609033,7.007607590813192,5.297248887173922,6.190561214990257,6.150196694731387
SAMEA3136744,4.715436571202018,5.364194964500702,4.9386256910261,4.801615814104282,4.649115840140162
SAMEA3136745,4.138155551108009,4.270902646249915,3.131602403544521,3.3646373424759615,4.0170673957548235
SAMEA3136746,6.575024616034147,7.185834954252947,5.654703109348991,6.520753331730799,6.471272109113771
SAMEA3136747,5.01919350329903,5.82629722326931,4.562002814314668,5.089784003628828,4.966344754255084
SAMEA3136748,5.515626291356286,6.249680887107921,5.224158067989909,5.566165291839743,5.4658262775803825
SAMEA3136749,6.132386934289475,6.4578529498040975,5.295795904556371,6.04502881524802,6.038218007723851
SAMEA3136750,4.640523303016846,5.690991809919966,4.263690893050456,4.749372466839363,4.585607039379548
SAMEA3136751,6.44461603897059,6.870997516824231,4.930998467479663,6.462857647502924,6.358486707153496
SAMEA3136752,6.421454276325255,6.9058068079332084,5.668577348394371,6.453284006834226,6.348363437340084
SAMEA3136753,5.666477132125915,6.098889919780659,5.324082298183593,5.838978561027624,5.59639649446127
SAMEA3136754,6.1155256849938775,6.731064335729422,5.065677592209308,6.190441698285623,6.0501931217393015
SAMEA3136755,5.684429117828726,6.279245558945112,4.955890304511008,5.592303037106968,5.563940187996569
SAMEA3136756,5.258694758987808,5.873185525082745,4.737754000104606,5.284068973784783,5.154266020786189
SAMEA3136757,4.787242443042252,5.225964173151467,3.7761248793353435,4.757765998053686,4.603444554948748
SAMEA3136758,3.999666895245233,4.803027600265512,3.836896643420501,4.109454217764851,3.9312595856535237
SAMEA3136759,6.545233643964813,7.01189233079474,5.524643289881273,6.534342535246118,6.465941362906476
SAMEA3136760,5.788268000031474,6.669380148065643,5.233423747202624,5.723881748682345,5.696834276348977
SAMEA3136761,5.86769136917526,6.466526806865261,5.621230441617197,5.773418662156753,5.752107787703705
SAMEA3136762,5.041680620893822,5.555868915292701,4.291952383716371,5.094475315159562,4.941302665665006
SAMEA3136763,5.271452806783598,6.07950312293464,4.599444442346936,5.1479001940217985,5.152181056090431
SAMEA3136764,5.078450426963186,5.720172067121441,4.543882746265797,5.127222840961577,5.024637927028126
SAMEA3136765,3.1626420194256593,4.2934191090582985,2.077862324447697,3.895637285310132,3.1129667497347557
SAMEA3136766,4.467552447222766,5.531389649128236,3.3220242603242096,4.49265170093983,4.425210440254459
SAMEA3136767,4.568674738667274,5.474341384102666,3.800442467110792,5.108264438040318,4.447429606559256
SAMEA3136768,1.755123985113035,2.9810227938239393,2.414161157507493,2.179761558042821,1.6783571590494681
SAMEA3136769,3.4049931588445546,4.685126941513237,3.2747518479996547,3.744148815469113,3.346787626688607
SAMEA3178936,4.754430551215675,5.220259879713381,5.2432451694941395,4.720751448532005,4.675895904020316
SAMEA3178937,6.397990542728482,6.540161075995572,5.159024353767485,6.4064776662449,6.2886867800473105
SAMEA3178938,5.681254031475666,6.2385507093242465,5.478499902344197,5.602861432233751,5.572358375249218
SAMEA3178939,5.87642966323325,6.307105414890356,5.1447024213089705,5.84218490731409,5.753909968822388
SAMEA3178940,4.453245558023516,5.3045031936627645,5.045618925612897,4.598082443033242,4.374286146940992
SAMEA3178941,5.609463615140962,6.446631730691846,5.27478410891817,5.5948239973772615,5.534539764863091
SAMEA3178942,5.122460893549414,5.723689504883347,4.071445523867033,5.0341982509942556,5.055418189716985
SAMEA3178943,5.808296505233849,6.6879053876967935,5.60899153916291,5.696199734387943,5.668198088397593
SAMEA3178944,5.658488350531591,6.244420743256018,5.396722391696081,5.52450264355176,5.540935870767769
