		reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA3136727	Kept_mOTUs	676.0	607.0	535.0	198.0	798.0
SAMEA3136727	Raw_mOTUs	676.0	607.0	535.0	198.0	798.0
SAMEA3136727	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA3136727	Lost_abundance	0.0	-2.220446049250313e-16	0.0	0.0	2.220446049250313e-16
SAMEA3136727	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467066	Kept_abundance	1.0	0.9992961896181515	0.9999999999999998	0.9999999999999999	0.9999999999999999
SAMEA2467066	Kept_mOTUs	618.0	517.0	436.0	184.0	719.0
SAMEA2467066	Raw_mOTUs	618.0	519.0	436.0	184.0	719.0
SAMEA2467066	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2467066	Lost_abundance	0.0	0.0007038103818485242	2.220446049250313e-16	1.1102230246251565e-16	1.1102230246251565e-16
SAMEA2467066	Lost_mOTUs_frac	0.0	0.0038535645472061657	0.0	0.0	0.0
SAMEA3136747	Kept_abundance	0.9999999999999998	0.9999999999999999	1.0	1.0000000000000002	1.0
SAMEA3136747	Kept_mOTUs	357.0	337.0	286.0	121.0	649.0
SAMEA3136747	Raw_mOTUs	357.0	337.0	286.0	121.0	649.0
SAMEA3136747	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA3136747	Lost_abundance	2.220446049250313e-16	1.1102230246251565e-16	0.0	-2.220446049250313e-16	0.0
SAMEA3136747	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA3136756	Kept_abundance	1.0	0.9990538425105733	1.0	1.0	0.9999999999999998
SAMEA3136756	Kept_mOTUs	534.0	526.0	450.0	157.0	842.0
SAMEA3136756	Raw_mOTUs	534.0	529.0	450.0	157.0	842.0
SAMEA3136756	Lost_mOTUs	0.0	3.0	0.0	0.0	0.0
SAMEA3136756	Lost_abundance	0.0	0.0009461574894267244	0.0	0.0	2.220446049250313e-16
SAMEA3136756	Lost_mOTUs_frac	0.0	0.005671077504725898	0.0	0.0	0.0
SAMEA2467077	Kept_abundance	1.0	0.9970857013866667	1.0	1.0	0.9999999999999998
SAMEA2467077	Kept_mOTUs	610.0	541.0	472.0	165.0	762.0
SAMEA2467077	Raw_mOTUs	610.0	543.0	472.0	165.0	762.0
SAMEA2467077	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2467077	Lost_abundance	0.0	0.002914298613333255	0.0	0.0	2.220446049250313e-16
SAMEA2467077	Lost_mOTUs_frac	0.0	0.003683241252302026	0.0	0.0	0.0
SAMEA2466917	Kept_abundance	0.9999999999999999	0.9992370362246548	1.0	1.0	1.0000000000000002
SAMEA2466917	Kept_mOTUs	248.0	195.0	171.0	91.0	376.0
SAMEA2466917	Raw_mOTUs	248.0	197.0	171.0	91.0	376.0
SAMEA2466917	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2466917	Lost_abundance	1.1102230246251565e-16	0.0007629637753452378	0.0	0.0	-2.220446049250313e-16
SAMEA2466917	Lost_mOTUs_frac	0.0	0.01015228426395939	0.0	0.0	0.0
SAMEA2467054	Kept_abundance	1.0000000000000002	0.9986634105504447	1.0000000000000002	1.0	0.9999999999999998
SAMEA2467054	Kept_mOTUs	648.0	598.0	528.0	200.0	808.0
SAMEA2467054	Raw_mOTUs	648.0	602.0	528.0	200.0	808.0
SAMEA2467054	Lost_mOTUs	0.0	4.0	0.0	0.0	0.0
SAMEA2467054	Lost_abundance	-2.220446049250313e-16	0.001336589449555281	-2.220446049250313e-16	0.0	2.220446049250313e-16
SAMEA2467054	Lost_mOTUs_frac	0.0	0.006644518272425249	0.0	0.0	0.0
SAMEA3136749	Kept_abundance	0.9999999999999999	0.9987996136505751	1.0	0.9999999999999998	0.9999999999999999
SAMEA3136749	Kept_mOTUs	520.0	482.0	409.0	152.0	718.0
SAMEA3136749	Raw_mOTUs	520.0	486.0	409.0	152.0	718.0
SAMEA3136749	Lost_mOTUs	0.0	4.0	0.0	0.0	0.0
SAMEA3136749	Lost_abundance	1.1102230246251565e-16	0.0012003863494248757	0.0	2.220446049250313e-16	1.1102230246251565e-16
SAMEA3136749	Lost_mOTUs_frac	0.0	0.00823045267489712	0.0	0.0	0.0
SAMEA2467013	Kept_abundance	1.0	0.997001311872874	0.9999999999999999	1.0	0.9999999999999998
SAMEA2467013	Kept_mOTUs	643.0	556.0	490.0	209.0	713.0
SAMEA2467013	Raw_mOTUs	643.0	558.0	490.0	209.0	713.0
SAMEA2467013	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2467013	Lost_abundance	0.0	0.0029986881271260035	1.1102230246251565e-16	0.0	2.220446049250313e-16
SAMEA2467013	Lost_mOTUs_frac	0.0	0.0035842293906810036	0.0	0.0	0.0
SAMEA2466932	Kept_abundance	0.9999999999999999	0.9993140497864226	1.0	1.0	1.0
SAMEA2466932	Kept_mOTUs	825.0	681.0	578.0	208.0	854.0
SAMEA2466932	Raw_mOTUs	825.0	683.0	578.0	208.0	854.0
SAMEA2466932	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2466932	Lost_abundance	1.1102230246251565e-16	0.0006859502135774243	0.0	0.0	0.0
SAMEA2466932	Lost_mOTUs_frac	0.0	0.0029282576866764276	0.0	0.0	0.0
SAMEA3136741	Kept_abundance	1.0	0.9991339437338419	1.0000000000000002	0.9999999999999999	1.0
SAMEA3136741	Kept_mOTUs	559.0	523.0	457.0	190.0	708.0
SAMEA3136741	Raw_mOTUs	559.0	525.0	457.0	190.0	708.0
SAMEA3136741	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA3136741	Lost_abundance	0.0	0.0008660562661580995	-2.220446049250313e-16	1.1102230246251565e-16	0.0
SAMEA3136741	Lost_mOTUs_frac	0.0	0.0038095238095238095	0.0	0.0	0.0
SAMEA3136628	Kept_abundance	1.0	0.9992134437963167	1.0	1.0	1.0
SAMEA3136628	Kept_mOTUs	346.0	324.0	259.0	116.0	825.0
SAMEA3136628	Raw_mOTUs	346.0	326.0	259.0	116.0	825.0
SAMEA3136628	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA3136628	Lost_abundance	0.0	0.0007865562036832863	0.0	0.0	0.0
SAMEA3136628	Lost_mOTUs_frac	0.0	0.006134969325153374	0.0	0.0	0.0
SAMEA3136662	Kept_abundance	1.0000000000000002	0.9945611908849101	1.0	1.0	0.9999999999999999
SAMEA3136662	Kept_mOTUs	360.0	344.0	299.0	118.0	533.0
SAMEA3136662	Raw_mOTUs	360.0	346.0	299.0	118.0	533.0
SAMEA3136662	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA3136662	Lost_abundance	-2.220446049250313e-16	0.005438809115089871	0.0	0.0	1.1102230246251565e-16
SAMEA3136662	Lost_mOTUs_frac	0.0	0.005780346820809248	0.0	0.0	0.0
SAMEA3136731	Kept_abundance	0.9999999999999999	0.9997627313073787	1.0	1.0	1.0
SAMEA3136731	Kept_mOTUs	549.0	513.0	443.0	165.0	701.0
SAMEA3136731	Raw_mOTUs	549.0	514.0	443.0	165.0	701.0
SAMEA3136731	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA3136731	Lost_abundance	1.1102230246251565e-16	0.00023726869262130634	0.0	0.0	0.0
SAMEA3136731	Lost_mOTUs_frac	0.0	0.0019455252918287938	0.0	0.0	0.0
SAMEA3136722	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9999999999999999
SAMEA3136722	Kept_mOTUs	247.0	174.0	162.0	92.0	440.0
SAMEA3136722	Raw_mOTUs	247.0	174.0	162.0	92.0	440.0
SAMEA3136722	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA3136722	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	1.1102230246251565e-16
SAMEA3136722	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467082	Kept_abundance	0.9999999999999998	1.0	0.9999999999999999	1.0	1.0000000000000002
SAMEA2467082	Kept_mOTUs	485.0	348.0	257.0	109.0	546.0
SAMEA2467082	Raw_mOTUs	485.0	348.0	257.0	109.0	546.0
SAMEA2467082	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2467082	Lost_abundance	2.220446049250313e-16	0.0	1.1102230246251565e-16	0.0	-2.220446049250313e-16
SAMEA2467082	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466918	Kept_abundance	1.0	0.9997177790599877	1.0	1.0	1.0
SAMEA2466918	Kept_mOTUs	542.0	499.0	431.0	180.0	661.0
SAMEA2466918	Raw_mOTUs	542.0	500.0	431.0	180.0	661.0
SAMEA2466918	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466918	Lost_abundance	0.0	0.0002822209400122899	0.0	0.0	0.0
SAMEA2466918	Lost_mOTUs_frac	0.0	0.002	0.0	0.0	0.0
SAMEA3136638	Kept_abundance	1.0	0.9988550916112147	1.0	1.0	1.0
SAMEA3136638	Kept_mOTUs	503.0	467.0	405.0	157.0	632.0
SAMEA3136638	Raw_mOTUs	503.0	469.0	405.0	157.0	632.0
SAMEA3136638	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA3136638	Lost_abundance	0.0	0.0011449083887853373	0.0	0.0	0.0
SAMEA3136638	Lost_mOTUs_frac	0.0	0.0042643923240938165	0.0	0.0	0.0
SAMEA2467033	Kept_abundance	1.0	0.9985658832489475	1.0	1.0	1.0000000000000002
SAMEA2467033	Kept_mOTUs	432.0	388.0	310.0	160.0	591.0
SAMEA2467033	Raw_mOTUs	432.0	391.0	310.0	160.0	591.0
SAMEA2467033	Lost_mOTUs	0.0	3.0	0.0	0.0	0.0
SAMEA2467033	Lost_abundance	0.0	0.0014341167510525388	0.0	0.0	-2.220446049250313e-16
SAMEA2467033	Lost_mOTUs_frac	0.0	0.0076726342710997444	0.0	0.0	0.0
SAMEA3136625	Kept_abundance	0.9999999999999999	0.9988529610341772	0.9999999999999998	0.9999999999999998	1.0000000000000002
SAMEA3136625	Kept_mOTUs	454.0	460.0	367.0	168.0	843.0
SAMEA3136625	Raw_mOTUs	454.0	463.0	367.0	168.0	843.0
SAMEA3136625	Lost_mOTUs	0.0	3.0	0.0	0.0	0.0
SAMEA3136625	Lost_abundance	1.1102230246251565e-16	0.0011470389658227997	2.220446049250313e-16	2.220446049250313e-16	-2.220446049250313e-16
SAMEA3136625	Lost_mOTUs_frac	0.0	0.0064794816414686825	0.0	0.0	0.0
SAMEA3136630	Kept_abundance	1.0	0.9987639301534541	0.9999999999999999	1.0000000000000002	0.9999999999999998
SAMEA3136630	Kept_mOTUs	564.0	543.0	465.0	138.0	673.0
SAMEA3136630	Raw_mOTUs	564.0	545.0	465.0	138.0	673.0
SAMEA3136630	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA3136630	Lost_abundance	0.0	0.0012360698465458952	1.1102230246251565e-16	-2.220446049250313e-16	2.220446049250313e-16
SAMEA3136630	Lost_mOTUs_frac	0.0	0.003669724770642202	0.0	0.0	0.0
SAMEA3136709	Kept_abundance	1.0	0.9996939752162616	1.0	1.0	0.9999999999999999
SAMEA3136709	Kept_mOTUs	367.0	377.0	312.0	139.0	911.0
SAMEA3136709	Raw_mOTUs	367.0	378.0	312.0	139.0	911.0
SAMEA3136709	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA3136709	Lost_abundance	0.0	0.00030602478373842334	0.0	0.0	1.1102230246251565e-16
SAMEA3136709	Lost_mOTUs_frac	0.0	0.0026455026455026454	0.0	0.0	0.0
SAMEA3136649	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9999999999999999
SAMEA3136649	Kept_mOTUs	206.0	190.0	172.0	75.0	383.0
SAMEA3136649	Raw_mOTUs	206.0	190.0	172.0	75.0	383.0
SAMEA3136649	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA3136649	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	1.1102230246251565e-16
SAMEA3136649	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466967	Kept_abundance	1.0	1.0	1.0	1.0	0.9999999999999998
SAMEA2466967	Kept_mOTUs	451.0	435.0	384.0	148.0	626.0
SAMEA2466967	Raw_mOTUs	451.0	435.0	384.0	148.0	626.0
SAMEA2466967	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466967	Lost_abundance	0.0	0.0	0.0	0.0	2.220446049250313e-16
SAMEA2466967	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA3136656	Kept_abundance	0.9999999999999998	0.9996406475357822	1.0	1.0	1.0
SAMEA3136656	Kept_mOTUs	445.0	406.0	342.0	161.0	552.0
SAMEA3136656	Raw_mOTUs	445.0	407.0	342.0	161.0	552.0
SAMEA3136656	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA3136656	Lost_abundance	2.220446049250313e-16	0.0003593524642178103	0.0	0.0	0.0
SAMEA3136656	Lost_mOTUs_frac	0.0	0.002457002457002457	0.0	0.0	0.0
SAMEA2467048	Kept_abundance	1.0	0.9996083880563031	1.0	1.0	1.0
SAMEA2467048	Kept_mOTUs	503.0	432.0	366.0	168.0	611.0
SAMEA2467048	Raw_mOTUs	503.0	433.0	366.0	168.0	611.0
SAMEA2467048	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2467048	Lost_abundance	0.0	0.0003916119436968568	0.0	0.0	0.0
SAMEA2467048	Lost_mOTUs_frac	0.0	0.0023094688221709007	0.0	0.0	0.0
SAMEA2466910	Kept_abundance	1.0	0.9995400100833218	1.0	1.0	1.0
SAMEA2466910	Kept_mOTUs	748.0	655.0	555.0	203.0	808.0
SAMEA2466910	Raw_mOTUs	748.0	657.0	555.0	203.0	808.0
SAMEA2466910	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2466910	Lost_abundance	0.0	0.0004599899166781718	0.0	0.0	0.0
SAMEA2466910	Lost_mOTUs_frac	0.0	0.0030441400304414	0.0	0.0	0.0
SAMEA2466928	Kept_abundance	1.0	0.9992041783365385	1.0	1.0000000000000002	1.0
SAMEA2466928	Kept_mOTUs	587.0	446.0	350.0	141.0	603.0
SAMEA2466928	Raw_mOTUs	587.0	448.0	350.0	141.0	603.0
SAMEA2466928	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2466928	Lost_abundance	0.0	0.0007958216634614823	0.0	-2.220446049250313e-16	0.0
SAMEA2466928	Lost_mOTUs_frac	0.0	0.004464285714285714	0.0	0.0	0.0
SAMEA3136767	Kept_abundance	1.0	0.9990583931958407	0.9999999999999999	0.9999999999999999	1.0
