,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2467044,6.766661817131296,7.3234072655106415,4.877932461959988,6.6802663616356694,6.3911220248268386
SAMEA2467045,6.538528433936088,6.840756671755849,4.78997080712499,6.514973439102236,6.073376111277537
SAMEA2467046,7.182364572593897,7.568748851566952,5.635521504949691,7.041318530755572,6.839986657719912
SAMEA2467047,5.455716878273914,6.029144855815425,3.8705130209015675,5.48145641077642,4.92247009783992
SAMEA2467048,6.101434011960946,6.406445950560326,4.806677185830006,6.039557420951397,5.650663680426815
SAMEA2467049,6.759041546086779,6.910610128927018,4.883772740893481,6.831697273384178,6.345860499569142
SAMEA2467050,6.974591166006303,7.344924547968876,5.12001195094035,6.945764707055096,6.512471596656417
SAMEA2467051,6.54088062537804,6.752945046961923,5.038460037061033,6.535820701088134,6.106727408758689
SAMEA2467052,6.5708236121128305,6.817511846907729,4.803617955565795,6.367642627713852,6.205648887960393
SAMEA2467053,5.7887209544804845,6.490841564414757,3.8640800324479363,5.493541059012842,5.281052323236473
SAMEA2467054,7.174243965345911,7.542763885056698,5.762732438623578,7.023946381676072,6.7750504733165435
SAMEA2467055,7.554578341237611,7.883951066548054,5.974715010378696,7.418753175812358,7.212657549505426
SAMEA2467056,6.844286642882194,7.326594499132137,5.353248625639835,6.779492771576759,6.41291370680864
SAMEA2467057,6.415018024514278,6.9362133797551495,5.101183814106021,6.116030525264565,6.073844802335921
SAMEA2467058,6.325433298322776,6.784481493540897,4.787873363007898,6.232651191193051,5.99373353827233
SAMEA2467059,5.358205751203913,5.838288464025185,3.9419518919164593,5.5544826814064,4.880411226166221
SAMEA2467060,6.462525987927004,6.52705487589197,4.565611761639146,6.434795631796208,6.110669841019581
SAMEA2467061,6.994792977240107,7.394702335240612,5.001633510005277,7.010637443903306,6.473608581912173
SAMEA2467062,6.380020757368667,6.9673207717154835,4.276589777767421,6.202119610264575,5.859454236376008
SAMEA2467063,6.558725345481329,7.04893505697859,5.303035160156134,6.564826292857616,6.303527143093945
SAMEA2467064,6.254991964974862,6.616238488570919,4.855625418732826,6.311218809618362,5.8897981334154546
SAMEA2467065,6.809977576442638,7.1178900653996235,5.168405348457403,6.84061161700368,6.4079343683013
SAMEA2467066,6.721312711287514,7.065752175744075,5.11933816455402,6.742534907531872,6.343934604648526
SAMEA2467067,6.932856713013925,6.983597671482719,5.312509625464279,6.646340325053523,6.538078978581967
SAMEA2467068,5.711284965688635,6.210405507678687,4.462236967431711,5.587183593111027,5.264607077742395
