,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA3136715,6.169315558964611,6.371307865289308,4.885044454902364,5.933621610958273,5.524670161019481
SAMEA3136716,6.74944425673959,6.97380792225808,5.589510817586734,6.36281464801203,6.079440563663482
SAMEA3136717,6.673265037035049,6.895113772929042,5.416563278084686,6.493123706102056,5.9634666482935295
SAMEA3136718,7.422733736517022,7.473554065432086,5.895117564115479,7.244528282977862,7.007139579016983
SAMEA3136719,6.588747894139241,6.899892126265326,5.041284637686126,6.25518923819382,5.879205628852345
SAMEA3136720,5.77550833863555,6.207119020390728,4.570656547680836,5.55769091322895,4.888035061241462
SAMEA3136721,6.421507060749608,6.503736159974002,5.159808806936657,6.121343532036986,5.897174852046304
SAMEA3136722,3.7140939880227513,4.042226382747125,2.14463857699653,3.6195032476525837,2.9832141897372044
SAMEA3136723,5.713158856249455,5.624140125626596,3.5988133190400924,6.204018292069175,5.188452472198609
SAMEA3136724,6.141498084046803,6.2552035111150275,4.939536129475438,5.9059536217953585,5.545644121732704
SAMEA3136725,6.8964086640534,7.260872347445085,5.631039622230404,6.705417229539461,6.446689136813949
SAMEA3136726,6.736843659868148,7.123894890956996,5.505587690513162,6.472097007484812,6.262137961134395
SAMEA3136727,7.224077575870495,7.144085778313868,5.70558774309023,7.194467683921001,6.757029170669214
SAMEA3136728,6.86307391431155,6.958901818734487,5.617742327266963,6.681238530270856,6.3753152991363455
SAMEA3136729,7.452097576855052,7.524425001388557,5.828082204612683,7.389764728929799,7.053539142246842
SAMEA3136730,6.005147731048432,5.852272517907964,5.3610877837619295,5.68124737041062,5.408517791391926
SAMEA3136731,6.626084938680478,6.7301747464305155,5.448917906485896,6.279574036537371,6.15291171812034
SAMEA3136732,7.091962974938305,7.289774026274387,5.7344821227289495,6.826246956047945,6.647660718812835
SAMEA3136733,6.381056535924499,6.63210378420046,5.52041723771808,6.230527526787056,5.946699436456217
SAMEA3136734,6.705215960767092,6.858745353722478,5.301422777349393,6.301639826905479,6.2514963608221095
SAMEA3136735,5.037739304189527,5.359881319384997,3.5509742914257183,4.691318383570226,4.524951772242781
SAMEA3136736,6.676037942891592,6.934830646151875,5.300038394688396,6.551905134223577,6.268288202679149
SAMEA3136737,5.958308242316157,6.230937792416415,5.293141893501142,5.886831559604447,5.519723699319037
SAMEA3136738,7.062115409315871,7.138462590717961,5.229708079569317,6.853187047654982,6.729924316556485
SAMEA3136739,6.731411725522799,6.886861895438987,5.593587171547675,6.544208423865273,6.2761913395482525
SAMEA3136740,6.600984368626232,6.703960793830045,5.245128264800928,6.24409370314593,6.143118224635457
SAMEA3136741,7.001819784431428,7.21739573794801,6.120199938371616,6.89796577460198,6.5580356263684605
SAMEA3136742,6.7430971253625875,7.023312542617836,5.797439646287314,6.445042954750798,6.158309236279347
SAMEA3136743,7.388343867490382,7.634255774596741,5.853712916078222,7.150580508504199,6.977195972343034
SAMEA3136744,5.970582625703479,6.174203663397566,5.33055888961898,5.757528835270805,5.482328149103417
SAMEA3136745,5.069045027602934,5.016573976231138,3.609950833620654,4.363185897933675,4.599731025355507
SAMEA3136746,7.674598559850031,7.795856348668705,6.177573864603852,7.486035798664396,7.178791436520679
SAMEA3136747,6.164712054687223,6.472781790236287,4.943284611599453,5.916919572056123,5.645028819307138
SAMEA3136748,6.657896020656033,6.939906341856804,5.682760371923814,6.458995770329978,6.2800642132874005
SAMEA3136749,7.0163948927216175,7.047080194260922,5.628437700901143,6.856170862853662,6.544701599085684
SAMEA3136750,6.164372347215864,6.463883698413643,4.921607570789247,5.8414478906652345,5.517893166688708
SAMEA3136751,7.4348453915017,7.524263490305598,5.465152874999317,7.298420725594234,7.027004713151513
SAMEA3136752,7.367578309565884,7.48027534981377,5.987502100634186,7.270326380261975,6.932577556586253
SAMEA3136753,6.786788693923063,6.87943716277658,5.813192784688934,6.744690879261326,6.312378274836867
SAMEA3136754,7.2428558423325144,7.37732652258561,5.298019967967779,7.20993354469458,6.758883391015883
SAMEA3136755,6.824164555995673,7.053337327285504,5.700845862680804,6.558890713018967,6.358272784757768
SAMEA3136756,6.518169856376964,6.8086349158366115,5.4217632628132835,6.27011017238234,6.025185355489366
SAMEA3136757,5.976604707743146,6.043564334576045,4.207425658809679,5.612784993331492,5.429668974673326
SAMEA3136758,5.245940174148607,5.733685298245773,4.210432280959853,5.179300800684818,4.8364005016273195
SAMEA3136759,7.713809703903458,7.74203755590621,6.040731149580828,7.535762823710605,7.277645846181034
SAMEA3136760,7.13832073949355,7.535615005819829,5.887627479431589,6.817747461610478,6.578697668701148
SAMEA3136761,6.800139149269466,6.778304534780117,5.702016874019343,6.555827004565286,6.294027603080332
SAMEA3136762,5.610594608825954,5.780067371346698,4.265328034275236,5.723050930155404,5.1475459046946135
SAMEA3136763,6.450187250381228,6.6528492201640645,4.902679720160894,6.130239725257078,5.815401489981929
SAMEA3136764,6.259130896267191,6.364651275751734,5.019335678044718,6.067817167996669,5.77203837957253
SAMEA3136765,3.8047594518586236,4.2536556932419645,2.0586547544155307,3.880604675471412,3.0584831172004066
SAMEA3136766,5.6573592990335655,5.9848961331819,3.6368923688160435,5.255521838477279,4.947677813155481
SAMEA3136767,5.65642332563283,5.91381054749765,3.980004099859532,5.544315741523197,5.034596695273229
SAMEA3136768,2.6153616301238527,3.2749705393394937,1.734480928163266,2.2236169102903665,1.7438089514625585
SAMEA3136769,4.718979836007079,5.507785404588063,3.541806741802491,4.955005530037568,4.1732292678060885
SAMEA3178936,5.833202436063033,5.961038112946743,5.669974491888712,5.546129704367317,5.344636602669064
SAMEA3178937,7.046412462245991,6.998353014903528,5.494346258169431,6.927502510311349,6.817225635012716
SAMEA3178938,6.747743399644459,6.945160539033627,5.840619742582674,6.572293958176519,6.353217452527328
SAMEA3178939,6.729679921227366,6.823267660559672,5.53756072072735,6.465895193368976,6.317109938678406
SAMEA3178940,5.6613961578656955,6.119680502239913,5.5461198240699705,5.576972205537933,5.266149123342408
SAMEA3178941,6.77388137958082,7.039071452107075,5.763808585190238,6.587284349818024,6.336116604770841
SAMEA3178942,6.022906200554178,6.207945199857199,4.479871868021083,5.780856911959427,5.6361278354981605
SAMEA3178943,7.177738909391617,7.371358810893573,6.138974502524235,6.989425084209744,6.734650449637251
SAMEA3178944,6.777187442137368,6.967246649069111,5.794560622552611,6.548988593047705,6.305656781465022
